Date,Consumption [W],Solar [W],Always on [W],Import [W],Export [W]
2020-08-04 08:10:00,"2,324.4",501.6,140,"1,822.8",0
2020-08-04 08:05:00,"3,270",438,140,"2,830.8",0
2020-08-04 08:00:00,"3,733.2",447.6,140,"3,286.8",0
2020-08-04 07:55:00,"3,939.6",448.8,140,"3,489.6",0
2020-08-04 07:50:00,"3,931.2",372,140,"3,559.2",0
2020-08-04 07:45:00,"3,894",349.2,140,"3,543.6",0
2020-08-04 07:40:00,"3,859.2",344.4,140,"3,514.8",0
2020-08-04 07:35:00,"2,236.8",258,140,"1,978.8",0
2020-08-04 07:30:00,"1,393.2",163.2,140,"1,230",0
2020-08-04 07:25:00,"1,700.4",234,140,"1,466.4",0
2020-08-04 07:20:00,"1,914",160.8,140,"1,753.2",0
2020-08-04 07:15:00,"1,882.8",44.4,140,"1,837.2",0
2020-08-04 07:10:00,"1,924.8",15.6,140,"1,903.2",0
2020-08-04 07:05:00,"1,999.2",3.6,140,"1,990.8",0
2020-08-04 07:00:00,"1,963.2",40.8,140,"1,920",0
2020-08-04 06:55:00,430.8,154.8,140,276,0
2020-08-04 06:50:00,738,92.4,140,645.6,0
2020-08-04 06:45:00,"1,255.2",103.2,140,"1,153.2",0
2020-08-04 06:40:00,996,64.8,140,931.2,0
2020-08-04 06:35:00,"1,021.2",4.8,140,"1,010.4",0
2020-08-04 06:30:00,"1,042.8",0,140,"1,034.4",0
2020-08-04 06:25:00,"1,262.4",0,140,"1,237.2",0
2020-08-04 06:20:00,"1,002",0,140,988.8,0
2020-08-04 06:15:00,385.2,0,140,381.6,0
2020-08-04 06:10:00,973.2,0,140,946.8,0
2020-08-04 06:05:00,988.8,0,140,984,0
2020-08-04 06:00:00,"2,533.2",0,140,"2,529.6",0
2020-08-04 05:55:00,"1,639.2",0,140,"1,634.4",0
2020-08-04 05:50:00,"1,052.4",0,140,"1,047.6",0
2020-08-04 05:45:00,"1,152",0,140,"1,148.4",0
2020-08-04 05:40:00,996,0,140,991.2,0
2020-08-04 05:35:00,379.2,0,140,374.4,0
2020-08-04 05:30:00,488.4,0,140,483.6,0
2020-08-04 05:25:00,"1,374",0,140,"1,370.4",0
2020-08-04 05:20:00,"1,062",0,140,"1,057.2",0
2020-08-04 05:15:00,"1,048.8",0,140,"1,044",0
2020-08-04 05:10:00,"1,021.2",0,140,"1,017.6",0
2020-08-04 05:05:00,"1,561.2",0,140,"1,556.4",0
2020-08-04 05:00:00,964.8,0,140,960,0
2020-08-04 04:55:00,396,0,140,391.2,0
2020-08-04 04:50:00,633.6,0,140,630,0
2020-08-04 04:45:00,"1,248",0,140,"1,244.4",0
2020-08-04 04:40:00,451.2,0,140,447.6,0
2020-08-04 04:35:00,433.2,0,140,429.6,0
2020-08-04 04:30:00,404.4,0,140,400.8,0
2020-08-04 04:25:00,406.8,0,140,403.2,0
2020-08-04 04:20:00,423.6,0,140,420,0
2020-08-04 04:15:00,458.4,0,140,454.8,0
2020-08-04 04:10:00,454.8,0,140,451.2,0
2020-08-04 04:05:00,451.2,0,140,447.6,0
2020-08-04 04:00:00,417.6,0,140,414,0
2020-08-04 03:55:00,402,0,140,398.4,0
2020-08-04 03:50:00,405.6,0,140,402,0
2020-08-04 03:45:00,"1,542",0,140,"1,538.4",0
2020-08-04 03:40:00,"1,534.8",0,140,"1,531.2",0
2020-08-04 03:35:00,452.4,0,140,447.6,0
2020-08-04 03:30:00,543.6,0,140,538.8,0
2020-08-04 03:25:00,487.2,0,140,483.6,0
2020-08-04 03:20:00,487.2,0,140,483.6,0
2020-08-04 03:15:00,487.2,0,140,482.4,0
2020-08-04 03:10:00,528,0,140,524.4,0
2020-08-04 03:05:00,538.8,0,140,534,0
2020-08-04 03:00:00,540,0,140,535.2,0
2020-08-04 02:55:00,433.2,0,140,429.6,0
2020-08-04 02:50:00,356.4,0,140,351.6,0
2020-08-04 02:45:00,346.8,0,140,342,0
2020-08-04 02:40:00,357.6,0,140,354,0
2020-08-04 02:35:00,408,0,140,404.4,0
2020-08-04 02:30:00,428.4,0,140,424.8,0
2020-08-04 02:25:00,430.8,0,140,426,0
2020-08-04 02:20:00,400.8,0,140,397.2,0
2020-08-04 02:15:00,378,0,140,374.4,0
2020-08-04 02:10:00,380.4,0,140,375.6,0
2020-08-04 02:05:00,411.6,0,140,406.8,0
2020-08-04 02:00:00,404.4,0,140,400.8,0
2020-08-04 01:55:00,397.2,0,140,393.6,0
2020-08-04 01:50:00,398.4,0,140,393.6,0
2020-08-04 01:45:00,360,0,140,355.2,0
2020-08-04 01:40:00,374.4,0,140,370.8,0
2020-08-04 01:35:00,374.4,0,140,370.8,0
2020-08-04 01:30:00,420,0,140,415.2,0
2020-08-04 01:25:00,426,0,140,422.4,0
2020-08-04 01:20:00,430.8,0,140,426,0
2020-08-04 01:15:00,392.4,0,140,388.8,0
2020-08-04 01:10:00,346.8,0,140,342,0
2020-08-04 01:05:00,346.8,0,140,342,0
2020-08-04 01:00:00,376.8,0,140,373.2,0
2020-08-04 00:55:00,427.2,0,140,422.4,0
2020-08-04 00:50:00,429.6,0,140,426,0
2020-08-04 00:45:00,433.2,0,140,429.6,0
2020-08-04 00:40:00,403.2,0,140,399.6,0
2020-08-04 00:35:00,382.8,0,140,379.2,0
2020-08-04 00:30:00,351.6,0,140,346.8,0
2020-08-04 00:25:00,375.6,0,140,372,0
2020-08-04 00:20:00,399.6,0,140,396,0
2020-08-04 00:15:00,426,0,140,421.2,0
2020-08-04 00:10:00,435.6,0,140,432,0
2020-08-04 00:05:00,388.8,0,140,384,0
2020-08-04 00:00:00,382.8,0,140,378,0
2020-08-03 23:55:00,382.8,0,140,378,0
2020-08-03 23:50:00,"1,119.6",0,140,"1,114.8",0
2020-08-03 23:45:00,"2,286",0,140,"2,281.2",0
2020-08-03 23:40:00,"2,312.4",0,140,"2,307.6",0
2020-08-03 23:35:00,"2,307.6",0,140,"2,302.8",0
2020-08-03 23:30:00,"2,235.6",0,140,"2,232",0
2020-08-03 23:25:00,"2,234.4",0,140,"2,230.8",0
2020-08-03 23:20:00,"2,238",0,140,"2,233.2",0
2020-08-03 23:15:00,"2,294.4",0,140,"2,289.6",0
2020-08-03 23:10:00,"2,329.2",0,140,"2,325.6",0
2020-08-03 23:05:00,"2,365.2",0,140,"2,360.4",0
2020-08-03 23:00:00,"2,460",0,140,"2,456.4",0
2020-08-03 22:55:00,"2,420.4",0,140,"2,415.6",0
2020-08-03 22:50:00,"1,682.4",0,140,"1,677.6",0
2020-08-03 22:45:00,547.2,0,140,542.4,0
2020-08-03 22:40:00,574.8,0,140,571.2,0
2020-08-03 22:35:00,696,0,140,692.4,0
2020-08-03 22:30:00,722.4,0,140,718.8,0
2020-08-03 22:25:00,728.4,0,140,723.6,0
2020-08-03 22:20:00,720,0,140,716.4,0
2020-08-03 22:15:00,726,0,140,722.4,0
2020-08-03 22:10:00,830.4,0,140,825.6,0
2020-08-03 22:05:00,"1,125.6",0,140,"1,122",0
2020-08-03 22:00:00,"1,920",0,140,"1,916.4",0
2020-08-03 21:55:00,"1,774.8",0,140,"1,770",0
2020-08-03 21:50:00,"2,386.8",0,140,"2,382",0
2020-08-03 21:45:00,"2,556",0,140,"2,551.2",0
2020-08-03 21:40:00,"2,607.6",0,140,"2,602.8",0
2020-08-03 21:35:00,"1,730.4",0,140,"1,725.6",0
2020-08-03 21:30:00,"2,692.8",0,140,"2,686.8",0
2020-08-03 21:25:00,"3,612",0,140,"3,607.2",0
2020-08-03 21:20:00,"2,044.8",0,140,"2,041.2",0
2020-08-03 21:15:00,"2,218.8",0,140,"2,211.6",0
2020-08-03 21:10:00,"2,241.6",73.2,140,"2,168.4",0
2020-08-03 21:05:00,"2,395.2",56.4,140,"2,337.6",0
2020-08-03 21:00:00,"3,072",85.2,140,"2,988",0
2020-08-03 20:55:00,"2,961.6",140.4,140,"2,821.2",0
2020-08-03 20:50:00,"1,626",160.8,140,"1,465.2",0
2020-08-03 20:45:00,"1,556.4",200.4,140,"1,356",0
2020-08-03 20:40:00,"1,846.8",304.8,140,"1,540.8",0
2020-08-03 20:35:00,"2,083.2",478.8,140,"1,603.2",0
2020-08-03 20:30:00,"3,152.4",535.2,140,"2,617.2",0
2020-08-03 20:25:00,"4,387.2",442.8,140,"3,945.6",0
2020-08-03 20:20:00,"2,865.6",397.2,140,"2,467.2",0
2020-08-03 20:15:00,"1,275.6",393.6,140,882,0
2020-08-03 20:10:00,567.6,450,140,118.8,0
2020-08-03 20:05:00,"1,118.4",452.4,140,666,0
2020-08-03 20:00:00,"1,255.2",535.2,140,720,0
2020-08-03 19:55:00,"1,269.6",710.4,140,559.2,0
2020-08-03 19:50:00,"1,593.6",900,140,693.6,0
2020-08-03 19:45:00,"2,348.4","1,041.6",140,"1,306.8",0
2020-08-03 19:40:00,"2,509.2",926.4,140,"1,581.6",0
2020-08-03 19:35:00,"1,519.2",993.6,140,525.6,0
2020-08-03 19:30:00,"1,874.4","1,137.6",140,736.8,0
2020-08-03 19:25:00,"2,985.6","1,170",140,"1,815.6",0
2020-08-03 19:20:00,"2,386.8",966,140,"1,420.8",0
2020-08-03 19:15:00,"2,319.6",849.6,140,"1,470",0
2020-08-03 19:10:00,"3,546","1,214.4",140,"2,331.6",0
2020-08-03 19:05:00,"3,396","1,435.2",140,"1,960.8",0
2020-08-03 19:00:00,"5,298","1,251.6",140,"4,045.2",0
2020-08-03 18:55:00,"4,308","1,078.8",140,"3,229.2",0
2020-08-03 18:50:00,"3,625.2","1,092",108,"2,533.2",0
2020-08-03 18:45:00,"4,680","1,222.8",108,"3,457.2",0
2020-08-03 18:40:00,"3,988.8","1,728",108,"2,260.8",0
2020-08-03 18:35:00,"3,379.2","1,550.4",108,"1,828.8",0
2020-08-03 18:30:00,"1,227.6","2,569.2",108,0,"1,341.6"
2020-08-03 18:25:00,"1,510.8","4,134",108,0,"2,623.2"
2020-08-03 18:20:00,"1,251.6","4,346.4",108,0,"3,094.8"
2020-08-03 18:15:00,"2,384.4","2,313.6",108,70.8,0
2020-08-03 18:10:00,"2,782.8","3,489.6",108,0,706.8
2020-08-03 18:05:00,"1,761.6","4,370.4",108,0,"2,608.8"
2020-08-03 18:00:00,714,"4,669.2",108,0,"3,956.4"
2020-08-03 17:55:00,706.8,"4,714.8",108,0,"4,008"
2020-08-03 17:50:00,"1,864.8","4,893.6",108,0,"3,028.8"
2020-08-03 17:45:00,"2,403.6","5,661.6",108,0,"3,256.8"
2020-08-03 17:40:00,"1,388.4","4,748.4",108,0,"3,360"
2020-08-03 17:35:00,416.4,"4,614",108,0,"4,197.6"
2020-08-03 17:30:00,638.4,"6,664.8",108,0,"6,026.4"
2020-08-03 17:25:00,"2,965.2","6,368.4",108,0,"3,402"
2020-08-03 17:20:00,"2,930.4","1,965.6",108,964.8,0
2020-08-03 17:15:00,"4,239.6","1,741.2",108,"2,498.4",0
2020-08-03 17:10:00,"3,283.2","6,603.6",108,0,"3,320.4"
2020-08-03 17:05:00,"3,460.8","4,131.6",108,0,669.6
2020-08-03 17:00:00,"4,543.2","2,202",108,"2,341.2",0
2020-08-03 16:55:00,"4,645.2","1,957.2",108,"2,688",0
2020-08-03 16:50:00,"5,230.8","1,508.4",103,"3,721.2",0
2020-08-03 16:45:00,"4,753.2","1,954.8",103,"2,797.2",0
2020-08-03 16:40:00,"5,194.8","2,767.2",103,"2,427.6",0
2020-08-03 16:35:00,"4,526.4","1,827.6",103,"2,698.8",0
2020-08-03 16:30:00,"3,544.8","3,901.2",103,0,355.2
2020-08-03 16:25:00,"3,556.8","2,776.8",103,780,0
2020-08-03 16:20:00,"4,280.4","2,454",103,"1,826.4",0
2020-08-03 16:15:00,"4,935.6","3,632.4",103,"1,303.2",0
2020-08-03 16:10:00,"2,514","5,617.2",103,0,"3,103.2"
2020-08-03 16:05:00,969.6,"1,918.8",103,0,949.2
2020-08-03 16:00:00,954,"2,190",103,0,"1,236"
2020-08-03 15:55:00,"1,392","1,328.4",103,64.8,0
2020-08-03 15:50:00,"1,642.8","2,097.6",103,0,454.8
2020-08-03 15:45:00,"1,077.6","4,231.2",103,0,"3,152.4"
2020-08-03 15:40:00,"1,456.8","2,041.2",103,0,584.4
2020-08-03 15:35:00,740.4,"1,767.6",103,0,"1,027.2"
2020-08-03 15:30:00,968.4,"1,986",103,0,"1,017.6"
2020-08-03 15:25:00,380.4,"6,327.6",103,0,"5,948.4"
2020-08-03 15:20:00,"1,210.8","8,193.6",103,0,"6,981.6"
2020-08-03 15:15:00,"1,837.2","7,346.4",103,0,"5,509.2"
2020-08-03 15:10:00,"1,110","7,363.2",103,0,"6,253.2"
2020-08-03 15:05:00,"1,062","4,764",103,0,"3,702"
2020-08-03 15:00:00,"2,580","4,075.2",103,0,"1,495.2"
2020-08-03 14:55:00,"2,058","1,932",103,126,0
2020-08-03 14:50:00,"1,287.6","1,552.8",103,0,265.2
2020-08-03 14:45:00,"1,069.2","2,344.8",103,0,"1,275.6"
2020-08-03 14:40:00,580.8,"5,972.4",103,0,"5,391.6"
2020-08-03 14:35:00,700.8,"5,516.4",103,0,"4,815.6"
2020-08-03 14:30:00,"1,845.6","2,778",103,0,932.4
2020-08-03 14:25:00,"1,300.8","4,904.4",103,0,"3,603.6"
2020-08-03 14:20:00,"1,276.8","2,556",103,0,"1,279.2"
2020-08-03 14:15:00,580.8,"2,934",103,0,"2,353.2"
2020-08-03 14:10:00,314.4,"3,439.2",103,0,"3,126"
2020-08-03 14:05:00,"1,387.2","3,566.4",103,0,"2,179.2"
2020-08-03 14:00:00,"2,840.4","5,402.4",103,0,"2,562"
2020-08-03 13:55:00,"2,647.2","7,071.6",103,0,"4,424.4"
2020-08-03 13:50:00,"2,944.8","2,860.8",103,84,0
2020-08-03 13:45:00,"2,228.4","2,481.6",103,0,253.2
2020-08-03 13:40:00,"1,408.8","8,538",103,0,"7,129.2"
2020-08-03 13:35:00,"1,562.4","3,676.8",103,0,"2,114.4"
2020-08-03 13:30:00,"1,101.6","4,767.6",103,0,"3,664.8"
2020-08-03 13:25:00,996,"6,112.8",103,0,"5,116.8"
2020-08-03 13:20:00,906,"7,483.2",103,0,"6,577.2"
2020-08-03 13:15:00,"1,291.2","6,080.4",103,0,"4,789.2"
2020-08-03 13:10:00,"1,354.8","2,313.6",103,0,958.8
2020-08-03 13:05:00,"1,610.4","6,712.8",103,0,"5,103.6"
2020-08-03 13:00:00,"2,468.4","7,326",103,0,"4,857.6"
2020-08-03 12:55:00,"3,007.2","4,832.4",103,0,"1,825.2"
2020-08-03 12:50:00,"3,220.8","2,980.8",103,240,0
2020-08-03 12:45:00,702,"3,578.4",103,0,"2,876.4"
2020-08-03 12:40:00,"1,884","5,456.4",103,0,"3,573.6"
2020-08-03 12:35:00,"3,606","4,827.6",103,0,"1,221.6"
2020-08-03 12:30:00,"4,959.6","4,261.2",103,699.6,0
2020-08-03 12:25:00,"4,328.4","8,932.8",103,0,"4,604.4"
2020-08-03 12:20:00,"4,142.4","5,164.8",103,0,"1,022.4"
2020-08-03 12:15:00,"1,554","7,310.4",103,0,"5,756.4"
2020-08-03 12:10:00,"3,088.8","6,946.8",103,0,"3,858"
2020-08-03 12:05:00,"4,030.8","4,795.2",103,0,764.4
2020-08-03 12:00:00,"3,318","8,920.8",103,0,"5,602.8"
2020-08-03 11:55:00,"3,548.4","8,331.6",103,0,"4,783.2"
2020-08-03 11:50:00,"2,580","7,748.4",103,0,"5,168.4"
2020-08-03 11:45:00,"2,779.2","4,892.4",103,0,"2,114.4"
2020-08-03 11:40:00,"2,971.2","3,252",103,0,280.8
2020-08-03 11:35:00,363.6,"7,220.4",103,0,"6,856.8"
2020-08-03 11:30:00,340.8,"1,846.8",103,0,"1,506"
2020-08-03 11:25:00,"1,377.6","3,769.2",103,0,"2,391.6"
2020-08-03 11:20:00,"2,164.8","1,936.8",103,226.8,0
2020-08-03 11:15:00,980.4,"1,285.2",103,0,304.8
2020-08-03 11:10:00,"2,785.2",866.4,103,"1,920",0
2020-08-03 11:05:00,"3,757.2","1,880.4",103,"1,876.8",0
2020-08-03 11:00:00,"1,761.6","2,248.8",103,0,487.2
2020-08-03 10:55:00,199.2,"5,760",103,0,"5,560.8"
2020-08-03 10:50:00,226.8,"6,876",103,0,"6,648"
2020-08-03 10:45:00,296.4,"3,171.6",103,0,"2,875.2"
2020-08-03 10:40:00,495.6,837.6,103,0,342
2020-08-03 10:35:00,625.2,784.8,103,0,158.4
2020-08-03 10:30:00,345.6,"1,609.2",103,0,"1,264.8"
2020-08-03 10:25:00,673.2,"5,668.8",103,0,"4,995.6"
2020-08-03 10:20:00,"2,533.2","2,505.6",103,27.6,0
2020-08-03 10:15:00,204,"3,176.4",103,0,"2,972.4"
2020-08-03 10:10:00,198,"4,903.2",103,0,"4,704"
2020-08-03 10:05:00,282,"2,144.4",103,0,"1,862.4"
2020-08-03 10:00:00,255.6,"1,674",103,0,"1,418.4"
2020-08-03 09:55:00,235.2,"1,624.8",103,0,"1,389.6"
2020-08-03 09:50:00,186,"4,065.6",103,0,"3,879.6"
2020-08-03 09:45:00,481.2,"4,844.4",103,0,"4,362"
2020-08-03 09:40:00,"1,086","3,222",103,0,"2,136"
2020-08-03 09:35:00,496.8,732,103,0,236.4
2020-08-03 09:30:00,472.8,799.2,103,0,326.4
2020-08-03 09:25:00,446.4,763.2,103,0,316.8
2020-08-03 09:20:00,448.8,728.4,103,0,279.6
2020-08-03 09:15:00,"1,044","2,740.8",103,0,"1,696.8"
2020-08-03 09:10:00,"2,281.2","5,761.2",103,0,"3,480"
2020-08-03 09:05:00,"2,564.4","5,001.6",103,0,"2,437.2"
2020-08-03 09:00:00,"2,649.6","4,212",103,0,"1,563.6"
2020-08-03 08:55:00,"1,723.2","3,774",103,0,"2,050.8"
2020-08-03 08:50:00,"1,820.4","3,121.2",103,0,"1,300.8"
2020-08-03 08:45:00,"1,744.8","3,758.4",103,0,"2,013.6"
2020-08-03 08:40:00,"2,403.6","2,570.4",103,0,166.8
2020-08-03 08:35:00,"3,590.4",710.4,103,"2,880",0
2020-08-03 08:30:00,"3,822",709.2,103,"3,112.8",0
2020-08-03 08:25:00,"2,901.6",560.4,103,"2,342.4",0
2020-08-03 08:20:00,"1,854",468,103,"1,386",0
2020-08-03 08:15:00,254.4,891.6,103,0,637.2
2020-08-03 08:10:00,202.8,"1,173.6",103,0,972
2020-08-03 08:05:00,637.2,699.6,103,0,62.4
2020-08-03 08:00:00,"1,485.6",559.2,103,926.4,0
2020-08-03 07:55:00,"1,852.8",764.4,103,"1,088.4",0
2020-08-03 07:50:00,"1,891.2",662.4,103,"1,228.8",0
2020-08-03 07:45:00,"1,863.6",556.8,103,"1,306.8",0
2020-08-03 07:40:00,"1,857.6",478.8,103,"1,378.8",0
2020-08-03 07:35:00,"1,266",415.2,103,850.8,0
2020-08-03 07:30:00,"1,300.8",483.6,103,816,0
2020-08-03 07:25:00,"1,491.6",553.2,103,937.2,0
2020-08-03 07:20:00,"1,929.6",510,103,"1,419.6",0
2020-08-03 07:15:00,"1,898.4",442.8,103,"1,455.6",0
2020-08-03 07:10:00,"1,868.4",357.6,103,"1,509.6",0
2020-08-03 07:05:00,"2,114.4",259.2,103,"1,855.2",0
2020-08-03 07:00:00,"3,772.8",282,103,"3,490.8",0
2020-08-03 06:55:00,788.4,364.8,103,423.6,0
2020-08-03 06:50:00,523.2,265.2,103,258,0
2020-08-03 06:45:00,"1,070.4",61.2,103,"1,008",0
