Date,Consumption [W],Solar [W],Always on [W],Import [W],Export [W]
2020-07-25 23:50:00,345.6,0,102,340.8,0
2020-07-25 23:45:00,381.6,0,102,378,0
2020-07-25 23:40:00,400.8,0,102,397.2,0
2020-07-25 23:35:00,402,0,102,397.2,0
2020-07-25 23:30:00,393.6,0,102,390,0
2020-07-25 23:25:00,354,0,102,350.4,0
2020-07-25 23:20:00,367.2,0,102,363.6,0
2020-07-25 23:15:00,338.4,0,102,333.6,0
2020-07-25 23:10:00,381.6,0,102,378,0
2020-07-25 23:05:00,384,0,102,380.4,0
2020-07-25 23:00:00,404.4,0,102,399.6,0
2020-07-25 22:55:00,382.8,0,102,378,0
2020-07-25 22:50:00,361.2,0,102,357.6,0
2020-07-25 22:45:00,362.4,0,102,358.8,0
2020-07-25 22:40:00,384,0,102,379.2,0
2020-07-25 22:35:00,415.2,0,102,410.4,0
2020-07-25 22:30:00,416.4,0,102,411.6,0
2020-07-25 22:25:00,421.2,0,102,416.4,0
2020-07-25 22:20:00,362.4,0,102,357.6,0
2020-07-25 22:15:00,356.4,0,102,351.6,0
2020-07-25 22:10:00,320.4,0,102,315.6,0
2020-07-25 22:05:00,360,0,102,356.4,0
2020-07-25 22:00:00,367.2,0,102,362.4,0
2020-07-25 21:55:00,390,0,102,386.4,0
2020-07-25 21:50:00,385.2,0,102,372,0
2020-07-25 21:45:00,348,0,102,338.4,0
2020-07-25 21:40:00,350.4,0,102,338.4,0
2020-07-25 21:35:00,351.6,0,102,342,0
2020-07-25 21:30:00,388.8,3.6,102,381.6,0
2020-07-25 21:25:00,392.4,0,102,388.8,0
2020-07-25 21:20:00,"2,203.2",31.2,102,"2,168.4",0
2020-07-25 21:15:00,"1,803.6",98.4,102,"1,705.2",0
2020-07-25 21:10:00,328.8,124.8,102,204,0
2020-07-25 21:05:00,292.8,136.8,102,156,0
2020-07-25 21:00:00,316.8,207.6,102,109.2,0
2020-07-25 20:55:00,322.8,314.4,102,8.4,0
2020-07-25 20:50:00,330,459.6,102,0,129.6
2020-07-25 20:45:00,307.2,591.6,102,0,283.2
2020-07-25 20:40:00,250.8,747.6,102,0,498
2020-07-25 20:35:00,236.4,885.6,102,0,649.2
2020-07-25 20:30:00,230.4,936,102,0,705.6
2020-07-25 20:25:00,289.2,856.8,102,0,567.6
2020-07-25 20:20:00,304.8,748.8,102,0,444
2020-07-25 20:15:00,315.6,753.6,102,0,438
2020-07-25 20:10:00,279.6,817.2,102,0,537.6
2020-07-25 20:05:00,255.6,853.2,102,0,597.6
2020-07-25 20:00:00,217.2,945.6,102,0,728.4
2020-07-25 19:55:00,241.2,"1,077.6",102,0,835.2
2020-07-25 19:50:00,267.6,968.4,102,0,702
2020-07-25 19:45:00,274.8,"1,258.8",102,0,984
2020-07-25 19:40:00,260.4,"1,962",102,0,"1,701.6"
2020-07-25 19:35:00,722.4,"2,402.4",102,0,"1,681.2"
2020-07-25 19:30:00,211.2,"3,229.2",102,0,"3,018"
2020-07-25 19:25:00,218.4,"3,369.6",102,0,"3,152.4"
2020-07-25 19:20:00,268.8,"3,313.2",102,0,"3,043.2"
2020-07-25 19:15:00,792,"2,614.8",102,0,"1,822.8"
2020-07-25 19:10:00,277.2,"2,283.6",102,0,"2,006.4"
2020-07-25 19:05:00,249.6,"2,094",102,0,"1,845.6"
2020-07-25 19:00:00,219.6,"1,579.2",102,0,"1,359.6"
2020-07-25 18:55:00,667.2,"2,139.6",102,0,"1,472.4"
2020-07-25 18:50:00,216,"2,832",102,0,"2,616"
2020-07-25 18:45:00,216,"2,550",102,0,"2,334"
2020-07-25 18:40:00,210,"2,493.6",102,0,"2,283.6"
2020-07-25 18:35:00,670.8,"2,714.4",102,0,"2,043.6"
2020-07-25 18:30:00,334.8,"3,592.8",102,0,"3,258"
2020-07-25 18:25:00,"1,840.8","3,739.2",102,0,"1,898.4"
2020-07-25 18:20:00,"1,230","3,882",102,0,"2,652"
2020-07-25 18:15:00,633.6,"3,783.6",102,0,"3,151.2"
2020-07-25 18:10:00,133.2,"4,207.2",102,0,"4,072.8"
2020-07-25 18:05:00,134.4,"4,059.6",102,0,"3,925.2"
2020-07-25 18:00:00,121.2,"4,062",102,0,"3,940.8"
2020-07-25 17:55:00,607.2,"3,496.8",102,0,"2,889.6"
2020-07-25 17:50:00,104.4,"3,990",102,0,"3,885.6"
2020-07-25 17:45:00,114,"4,149.6",102,0,"4,035.6"
2020-07-25 17:40:00,133.2,"4,359.6",102,0,"4,226.4"
2020-07-25 17:35:00,606,"4,689.6",102,0,"4,084.8"
2020-07-25 17:30:00,135.6,"4,867.2",102,0,"4,731.6"
2020-07-25 17:25:00,105.6,"5,002.8",102,0,"4,897.2"
2020-07-25 17:20:00,105.6,"4,999.2",102,0,"4,893.6"
2020-07-25 17:15:00,546,"5,072.4",102,0,"4,526.4"
2020-07-25 17:10:00,130.8,"4,572",102,0,"4,440"
2020-07-25 17:05:00,134.4,"4,632",102,0,"4,498.8"
2020-07-25 17:00:00,135.6,"5,390.4",102,0,"5,254.8"
2020-07-25 16:55:00,586.8,"5,438.4",102,0,"4,850.4"
2020-07-25 16:50:00,105.6,"5,492.4",102,0,"5,386.8"
2020-07-25 16:45:00,105.6,"5,570.4",102,0,"5,464.8"
2020-07-25 16:40:00,117.6,"5,661.6",102,0,"5,542.8"
2020-07-25 16:35:00,590.4,"5,773.2",102,0,"5,182.8"
2020-07-25 16:30:00,135.6,"5,882.4",102,0,"5,746.8"
2020-07-25 16:25:00,135.6,"5,978.4",102,0,"5,842.8"
2020-07-25 16:20:00,106.8,"6,105.6",102,0,"5,998.8"
2020-07-25 16:15:00,496.8,"6,333.6",102,0,"5,836.8"
2020-07-25 16:10:00,105.6,"6,519.6",102,0,"6,414"
2020-07-25 16:05:00,130.8,"6,621.6",102,0,"6,490.8"
2020-07-25 16:00:00,134.4,"6,268.8",102,0,"6,134.4"
2020-07-25 15:55:00,622.8,"5,137.2",102,0,"4,515.6"
2020-07-25 15:50:00,118.8,"5,944.8",102,0,"5,826"
2020-07-25 15:45:00,105.6,"6,416.4",102,0,"6,310.8"
2020-07-25 15:40:00,106.8,"6,396",102,0,"6,290.4"
2020-07-25 15:35:00,"1,345.2","6,340.8",102,0,"4,995.6"
2020-07-25 15:30:00,"1,266","6,543.6",102,0,"5,277.6"
2020-07-25 15:25:00,218.4,"6,532.8",102,0,"6,315.6"
2020-07-25 15:20:00,134.4,"6,306",102,0,"6,171.6"
2020-07-25 15:15:00,552,"5,642.4",102,0,"5,090.4"
2020-07-25 15:10:00,105.6,"3,975.6",102,0,"3,870"
2020-07-25 15:05:00,105.6,"3,198",102,0,"3,092.4"
2020-07-25 15:00:00,129.6,"5,199.6",102,0,"5,070"
2020-07-25 14:55:00,511.2,"6,786",102,0,"6,273.6"
2020-07-25 14:50:00,135.6,"6,532.8",102,0,"6,397.2"
2020-07-25 14:45:00,121.2,"6,840",102,0,"6,718.8"
2020-07-25 14:40:00,105.6,"6,794.4",102,0,"6,688.8"
2020-07-25 14:35:00,589.2,"6,250.8",102,0,"5,661.6"
2020-07-25 14:30:00,198,"6,556.8",102,0,"6,358.8"
2020-07-25 14:25:00,640.8,"6,643.2",102,0,"6,002.4"
2020-07-25 14:20:00,134.4,"7,208.4",102,0,"7,074"
2020-07-25 14:15:00,134.4,"7,927.2",102,0,"7,792.8"
2020-07-25 14:10:00,403.2,"6,133.2",102,0,"5,730"
2020-07-25 14:05:00,582,"7,242",102,0,"6,661.2"
2020-07-25 14:00:00,105.6,"6,988.8",102,0,"6,882"
2020-07-25 13:55:00,127.2,"7,809.6",102,0,"7,683.6"
2020-07-25 13:50:00,763.2,"7,795.2",102,0,"7,032"
2020-07-25 13:45:00,577.2,"7,791.6",102,0,"7,214.4"
2020-07-25 13:40:00,123.6,"7,540.8",102,0,"7,418.4"
2020-07-25 13:35:00,520.8,"7,902",102,0,"7,381.2"
2020-07-25 13:30:00,870,"7,308",102,0,"6,438"
2020-07-25 13:25:00,554.4,"7,160.4",102,0,"6,606"
2020-07-25 13:20:00,134.4,"6,993.6",102,0,"6,859.2"
2020-07-25 13:15:00,134.4,"7,359.6",102,0,"7,224"
2020-07-25 13:10:00,135.6,"7,094.4",102,0,"6,958.8"
2020-07-25 13:05:00,110.4,"7,653.6",102,0,"7,543.2"
2020-07-25 13:00:00,106.8,"7,335.6",102,0,"7,230"
2020-07-25 12:55:00,106.8,"6,649.2",102,0,"6,543.6"
2020-07-25 12:50:00,243.6,"6,818.4",102,0,"6,574.8"
2020-07-25 12:45:00,"1,131.6","7,041.6",102,0,"5,910"
2020-07-25 12:40:00,856.8,"5,374.8",102,0,"4,518"
2020-07-25 12:35:00,126,"6,375.6",102,0,"6,249.6"
2020-07-25 12:30:00,105.6,"6,294",102,0,"6,188.4"
2020-07-25 12:25:00,106.8,"6,141.6",102,0,"6,036"
2020-07-25 12:20:00,108,"7,224",102,0,"7,116"
2020-07-25 12:15:00,135.6,"7,161.6",102,0,"7,026"
2020-07-25 12:10:00,135.6,"7,269.6",102,0,"7,134"
2020-07-25 12:05:00,136.8,"7,230",102,0,"7,093.2"
2020-07-25 12:00:00,115.2,"6,006",102,0,"5,890.8"
2020-07-25 11:55:00,106.8,"6,496.8",102,0,"6,390"
2020-07-25 11:50:00,106.8,"6,844.8",102,0,"6,738"
2020-07-25 11:45:00,120,"7,123.2",102,0,"7,003.2"
2020-07-25 11:40:00,135.6,"7,232.4",102,0,"7,096.8"
2020-07-25 11:35:00,135.6,"7,096.8",102,0,"6,961.2"
2020-07-25 11:30:00,132,"6,818.4",102,0,"6,686.4"
2020-07-25 11:25:00,106.8,"6,920.4",102,0,"6,813.6"
2020-07-25 11:20:00,106.8,"6,642",102,0,"6,535.2"
2020-07-25 11:15:00,106.8,"6,973.2",102,0,"6,866.4"
2020-07-25 11:10:00,133.2,"6,772.8",102,0,"6,639.6"
2020-07-25 11:05:00,135.6,"6,574.8",102,0,"6,439.2"
2020-07-25 11:00:00,135.6,"5,336.4",102,0,"5,200.8"
2020-07-25 10:55:00,117.6,"4,213.2",102,0,"4,094.4"
2020-07-25 10:50:00,105.6,"2,976",102,0,"2,870.4"
2020-07-25 10:45:00,105.6,"3,345.6",102,0,"3,240"
2020-07-25 10:40:00,120,"2,946",102,0,"2,827.2"
2020-07-25 10:35:00,134.4,"3,373.2",102,0,"3,238.8"
2020-07-25 10:30:00,135.6,"3,236.4",102,0,"3,100.8"
2020-07-25 10:25:00,132,"4,377.6",102,0,"4,245.6"
2020-07-25 10:20:00,106.8,"4,328.4",102,0,"4,221.6"
2020-07-25 10:15:00,106.8,"4,413.6",102,0,"4,306.8"
2020-07-25 10:10:00,105.6,"4,095.6",102,0,"3,988.8"
2020-07-25 10:05:00,134.4,"4,520.4",102,0,"4,387.2"
2020-07-25 10:00:00,199.2,"5,013.6",102,0,"4,814.4"
2020-07-25 09:55:00,"1,316.4","5,444.4",102,0,"4,128"
2020-07-25 09:50:00,937.2,"4,495.2",102,0,"3,559.2"
2020-07-25 09:45:00,105.6,"4,498.8",102,0,"4,393.2"
2020-07-25 09:40:00,106.8,"3,415.2",102,0,"3,308.4"
2020-07-25 09:35:00,157.2,"3,248.4",102,0,"3,091.2"
2020-07-25 09:30:00,181.2,"2,108.4",102,0,"1,926"
2020-07-25 09:25:00,189.6,"1,972.8",102,0,"1,783.2"
2020-07-25 09:20:00,164.4,"2,342.4",102,0,"2,178"
2020-07-25 09:15:00,116.4,"3,193.2",102,0,"3,076.8"
2020-07-25 09:10:00,699.6,"2,138.4",102,0,"1,440"
2020-07-25 09:05:00,122.4,"1,969.2",102,0,"1,846.8"
2020-07-25 09:00:00,158.4,"1,976.4",102,0,"1,818"
2020-07-25 08:55:00,135.6,"3,106.8",102,0,"2,971.2"
2020-07-25 08:50:00,721.2,"2,550",102,0,"1,828.8"
2020-07-25 08:45:00,121.2,"2,379.6",102,0,"2,258.4"
2020-07-25 08:40:00,111.6,"2,374.8",102,0,"2,264.4"
2020-07-25 08:35:00,130.8,"2,046",102,0,"1,915.2"
2020-07-25 08:30:00,769.2,"1,993.2",102,0,"1,224"
2020-07-25 08:25:00,184.8,"2,082",102,0,"1,897.2"
2020-07-25 08:20:00,158.4,"3,138",102,0,"2,980.8"
2020-07-25 08:15:00,133.2,"3,513.6",102,0,"3,380.4"
2020-07-25 08:10:00,744,"2,934",102,0,"2,190"
2020-07-25 08:05:00,109.2,"2,568",102,0,"2,458.8"
2020-07-25 08:00:00,127.2,"2,162.4",102,0,"2,035.2"
2020-07-25 07:55:00,142.8,"3,210",102,0,"3,067.2"
2020-07-25 07:50:00,824.4,"3,082.8",102,0,"2,258.4"
2020-07-25 07:45:00,178.8,"2,991.6",102,0,"2,812.8"
2020-07-25 07:40:00,150,"3,028.8",102,0,"2,878.8"
2020-07-25 07:35:00,141.6,"3,285.6",102,0,"3,144"
2020-07-25 07:30:00,822,"3,102",102,0,"2,280"
2020-07-25 07:25:00,202.8,"2,979.6",102,0,"2,776.8"
2020-07-25 07:20:00,241.2,"2,940",102,0,"2,698.8"
2020-07-25 07:15:00,252,"2,946",102,0,"2,694"
2020-07-25 07:10:00,"1,172.4","2,802",102,0,"1,629.6"
2020-07-25 07:05:00,"2,086.8","2,659.2",102,0,572.4
2020-07-25 07:00:00,"1,429.2","2,518.8",102,0,"1,088.4"
2020-07-25 06:55:00,259.2,"2,384.4",102,0,"2,125.2"
2020-07-25 06:50:00,"1,026","2,226",102,0,"1,198.8"
2020-07-25 06:45:00,326.4,"2,119.2",102,0,"1,792.8"
2020-07-25 06:40:00,332.4,"2,038.8",102,0,"1,706.4"
2020-07-25 06:35:00,993.6,"1,929.6",102,0,936
2020-07-25 06:30:00,526.8,"1,812",102,0,"1,286.4"
2020-07-25 06:25:00,319.2,"1,677.6",102,0,"1,358.4"
2020-07-25 06:20:00,350.4,"1,554",102,0,"1,203.6"
2020-07-25 06:15:00,"1,212","1,365.6",102,0,153.6
2020-07-25 06:10:00,555.6,"1,198.8",102,0,643.2
2020-07-25 06:05:00,333.6,"1,077.6",102,0,744
2020-07-25 06:00:00,513.6,805.2,102,0,291.6
2020-07-25 05:55:00,"1,500",453.6,102,"1,046.4",0
2020-07-25 05:50:00,549.6,127.2,102,422.4,0
2020-07-25 05:45:00,380.4,60,102,319.2,0
2020-07-25 05:40:00,"1,345.2",78,102,"1,267.2",0
2020-07-25 05:35:00,"1,564.8",54,102,"1,509.6",0
2020-07-25 05:30:00,564,14.4,102,546,0
2020-07-25 05:25:00,"1,254",0,102,"1,249.2",0
2020-07-25 05:20:00,"1,497.6",0,102,"1,492.8",0
2020-07-25 05:15:00,"1,508.4",0,102,"1,503.6",0
2020-07-25 05:10:00,573.6,0,102,570,0
2020-07-25 05:05:00,369.6,0,102,364.8,0
2020-07-25 05:00:00,382.8,0,102,379.2,0
2020-07-25 04:55:00,344.4,0,102,339.6,0
2020-07-25 04:50:00,344.4,0,102,339.6,0
2020-07-25 04:45:00,350.4,0,102,346.8,0
2020-07-25 04:40:00,394.8,0,102,391.2,0
2020-07-25 04:35:00,399.6,0,102,396,0
2020-07-25 04:30:00,406.8,0,102,403.2,0
2020-07-25 04:25:00,363.6,0,102,358.8,0
2020-07-25 04:20:00,"1,688.4",0,102,"1,683.6",0
2020-07-25 04:15:00,"2,204.4",0,102,"2,199.6",0
2020-07-25 04:10:00,374.4,0,102,370.8,0
2020-07-25 04:05:00,375.6,0,102,372,0
2020-07-25 04:00:00,396,0,102,391.2,0
2020-07-25 03:55:00,386.4,0,102,381.6,0
2020-07-25 03:50:00,345.6,0,102,342,0
2020-07-25 03:45:00,346.8,0,102,342,0
2020-07-25 03:40:00,346.8,0,102,342,0
2020-07-25 03:35:00,400.8,0,102,397.2,0
2020-07-25 03:30:00,403.2,0,102,398.4,0
2020-07-25 03:25:00,404.4,0,102,399.6,0
2020-07-25 03:20:00,334.8,0,102,330,0
2020-07-25 03:15:00,313.2,0,102,308.4,0
2020-07-25 03:10:00,314.4,0,102,309.6,0
2020-07-25 03:05:00,355.2,0,102,350.4,0
2020-07-25 03:00:00,394.8,0,102,390,0
2020-07-25 02:55:00,396,0,102,391.2,0
2020-07-25 02:50:00,392.4,0,102,387.6,0
2020-07-25 02:45:00,345.6,0,102,340.8,0
2020-07-25 02:40:00,344.4,0,102,339.6,0
2020-07-25 02:35:00,348,0,102,343.2,0
2020-07-25 02:30:00,394.8,0,102,391.2,0
2020-07-25 02:25:00,402,0,102,397.2,0
2020-07-25 02:20:00,372,0,102,367.2,0
2020-07-25 02:15:00,336,0,102,331.2,0
2020-07-25 02:10:00,313.2,0,102,309.6,0
2020-07-25 02:05:00,327.6,0,102,322.8,0
2020-07-25 02:00:00,364.8,0,102,360,0
2020-07-25 01:55:00,394.8,0,102,390,0
2020-07-25 01:50:00,396,0,102,392.4,0
2020-07-25 01:45:00,392.4,0,102,388.8,0
2020-07-25 01:40:00,346.8,0,102,342,0
2020-07-25 01:35:00,351.6,0,102,346.8,0
2020-07-25 01:30:00,873.6,0,102,868.8,0
2020-07-25 01:25:00,"2,293.2",0,102,"2,288.4",0
2020-07-25 01:20:00,"1,304.4",0,102,"1,299.6",0
2020-07-25 01:15:00,368.4,0,102,363.6,0
2020-07-25 01:10:00,334.8,0,102,330,0
2020-07-25 01:05:00,321.6,0,102,316.8,0
2020-07-25 01:00:00,342,0,102,338.4,0
2020-07-25 00:55:00,368.4,0,102,363.6,0
2020-07-25 00:50:00,394.8,0,102,391.2,0
2020-07-25 00:45:00,397.2,0,102,393.6,0
2020-07-25 00:40:00,390,0,102,386.4,0
2020-07-25 00:35:00,348,0,102,343.2,0
2020-07-25 00:30:00,351.6,0,102,348,0
2020-07-25 00:25:00,354,0,102,350.4,0
2020-07-25 00:20:00,391.2,0,102,386.4,0
2020-07-25 00:15:00,363.6,0,102,360,0
2020-07-25 00:10:00,366,0,102,362.4,0
2020-07-25 00:05:00,328.8,0,102,324,0
2020-07-25 00:00:00,342,0,102,337.2,0
2020-07-24 23:55:00,343.2,0,102,339.6,0
2020-07-24 23:50:00,370.8,0,102,367.2,0
2020-07-24 23:45:00,396,0,102,391.2,0
2020-07-24 23:40:00,397.2,0,102,392.4,0
2020-07-24 23:35:00,386.4,0,102,381.6,0
2020-07-24 23:30:00,363.6,0,102,360,0
2020-07-24 23:25:00,366,0,102,362.4,0
2020-07-24 23:20:00,368.4,0,102,364.8,0
2020-07-24 23:15:00,378,0,102,373.2,0
2020-07-24 23:10:00,380.4,0,102,375.6,0
2020-07-24 23:05:00,382.8,0,102,378,0
2020-07-24 23:00:00,364.8,0,102,361.2,0
2020-07-24 22:55:00,360,0,102,355.2,0
2020-07-24 22:50:00,358.8,0,102,355.2,0
2020-07-24 22:45:00,381.6,0,102,378,0
2020-07-24 22:40:00,595.2,0,102,590.4,0
2020-07-24 22:35:00,"2,293.2",0,102,"2,288.4",0
2020-07-24 22:30:00,"1,615.2",0,102,"1,611.6",0
2020-07-24 22:25:00,376.8,0,102,372,0
2020-07-24 22:20:00,356.4,0,102,351.6,0
2020-07-24 22:15:00,316.8,0,102,312,0
2020-07-24 22:10:00,376.8,0,102,363.6,0
2020-07-24 22:05:00,388.8,0,102,373.2,0
2020-07-24 22:00:00,409.2,0,102,396,0
2020-07-24 21:55:00,387.6,0,102,380.4,0
2020-07-24 21:50:00,355.2,6,102,344.4,0
2020-07-24 21:45:00,332.4,0,102,327.6,0
2020-07-24 21:40:00,327.6,48,102,279.6,0
2020-07-24 21:35:00,384,46.8,102,333.6,0
2020-07-24 21:30:00,393.6,75.6,102,318,0
2020-07-24 21:25:00,405.6,98.4,102,307.2,0
2020-07-24 21:20:00,364.8,116.4,102,248.4,0
2020-07-24 21:15:00,338.4,126,102,212.4,0
2020-07-24 21:10:00,278.4,129.6,102,148.8,0
2020-07-24 21:05:00,326.4,139.2,102,187.2,0
2020-07-24 21:00:00,351.6,145.2,102,206.4,0
2020-07-24 20:55:00,382.8,147.6,102,235.2,0
2020-07-24 20:50:00,380.4,154.8,102,225.6,0
2020-07-24 20:45:00,338.4,159.6,102,180,0
2020-07-24 20:40:00,315.6,159.6,102,156,0
2020-07-24 20:35:00,318,189.6,102,127.2,0
2020-07-24 20:30:00,375.6,231.6,102,144,0
2020-07-24 20:25:00,385.2,268.8,102,116.4,0
2020-07-24 20:20:00,396,345.6,102,50.4,0
2020-07-24 20:15:00,354,548.4,102,0,195.6
2020-07-24 20:10:00,309.6,852,102,0,542.4
2020-07-24 20:05:00,826.8,"1,153.2",102,0,326.4
2020-07-24 20:00:00,318,"1,389.6",102,0,"1,071.6"
2020-07-24 19:55:00,348,"1,663.2",102,0,"1,315.2"
2020-07-24 19:50:00,382.8,"2,096.4",102,0,"1,713.6"
2020-07-24 19:45:00,"2,644.8","2,377.2",102,267.6,0
2020-07-24 19:40:00,"1,854","2,598",102,0,744
2020-07-24 19:35:00,297.6,"2,724",102,0,"2,426.4"
2020-07-24 19:30:00,308.4,"2,816.4",102,0,"2,508"
