Date,Consumption [W],Solar [W],Always on [W],Import [W],Export [W]
2020-07-18 19:45:00,"1,431.6","1,507.2",140,0,74.4
2020-07-18 19:40:00,"2,271.6","2,613.6",140,0,342
2020-07-18 19:35:00,"2,331.6","1,671.6",140,660,0
2020-07-18 19:30:00,"2,844","1,424.4",140,"1,419.6",0
2020-07-18 19:25:00,"1,635.6","1,616.4",140,19.2,0
2020-07-18 19:20:00,"1,648.8","1,610.4",140,38.4,0
2020-07-18 19:15:00,"1,212","1,495.2",140,0,283.2
2020-07-18 19:10:00,370.8,"1,212",140,0,841.2
2020-07-18 19:05:00,348,"1,393.2",140,0,"1,045.2"
2020-07-18 19:00:00,294,"1,744.8",140,0,"1,450.8"
2020-07-18 18:55:00,276,"1,773.6",140,0,"1,496.4"
2020-07-18 18:50:00,614.4,934.8,140,0,320.4
2020-07-18 18:45:00,"1,333.2",942,140,391.2,0
2020-07-18 18:40:00,"1,100.4","1,783.2",140,0,682.8
2020-07-18 18:35:00,582,"2,019.6",140,0,"1,437.6"
2020-07-18 18:30:00,"1,500","1,892.4",140,0,392.4
2020-07-18 18:25:00,"2,266.8","2,096.4",140,170.4,0
2020-07-18 18:20:00,732,"2,798.4",140,0,"2,066.4"
2020-07-18 18:15:00,778.8,"2,787.6",140,0,"2,008.8"
2020-07-18 18:10:00,728.4,"1,698",140,0,969.6
2020-07-18 18:05:00,"1,300.8","1,359.6",140,0,58.8
2020-07-18 18:00:00,"1,094.4","1,520.4",140,0,427.2
2020-07-18 17:55:00,570,"1,846.8",140,0,"1,278"
2020-07-18 17:50:00,256.8,"1,827.6",140,0,"1,569.6"
2020-07-18 17:45:00,244.8,"2,083.2",140,0,"1,838.4"
2020-07-18 17:40:00,297.6,"2,041.2",140,0,"1,743.6"
2020-07-18 17:35:00,771.6,"2,462.4",140,0,"1,690.8"
2020-07-18 17:30:00,"1,198.8","3,242.4",140,0,"2,043.6"
2020-07-18 17:25:00,"1,695.6","2,528.4",140,0,832.8
2020-07-18 17:20:00,"1,498.8","2,637.6",140,0,"1,138.8"
2020-07-18 17:15:00,843.6,"3,921.6",140,0,"3,078"
2020-07-18 17:10:00,144,"5,343.6",140,0,"5,199.6"
2020-07-18 17:05:00,159.6,"4,890",140,0,"4,731.6"
2020-07-18 17:00:00,172.8,"5,005.2",140,0,"4,833.6"
2020-07-18 16:55:00,177.6,"3,703.2",140,0,"3,525.6"
2020-07-18 16:50:00,807.6,"3,747.6",132,0,"2,940"
2020-07-18 16:45:00,"1,023.6","4,426.8",132,0,"3,403.2"
2020-07-18 16:40:00,945.6,"4,558.8",132,0,"3,613.2"
2020-07-18 16:35:00,715.2,"4,999.2",132,0,"4,285.2"
2020-07-18 16:30:00,"1,054.8","4,483.2",132,0,"3,428.4"
2020-07-18 16:25:00,"2,058","5,335.2",132,0,"3,277.2"
2020-07-18 16:20:00,382.8,"5,480.4",132,0,"5,097.6"
2020-07-18 16:15:00,336,"5,397.6",132,0,"5,061.6"
2020-07-18 16:10:00,720,"5,346",132,0,"4,626"
2020-07-18 16:05:00,834,"6,482.4",132,0,"5,649.6"
2020-07-18 16:00:00,812.4,"5,179.2",132,0,"4,365.6"
2020-07-18 15:55:00,423.6,"5,493.6",132,0,"5,070"
2020-07-18 15:50:00,172.8,"5,528.4",132,0,"5,355.6"
2020-07-18 15:45:00,174,"5,452.8",132,0,"5,280"
2020-07-18 15:40:00,146.4,"4,336.8",132,0,"4,190.4"
2020-07-18 15:35:00,144,"5,992.8",132,0,"5,848.8"
2020-07-18 15:30:00,859.2,"6,732",132,0,"5,872.8"
2020-07-18 15:25:00,"1,371.6","5,120.4",132,0,"3,748.8"
2020-07-18 15:20:00,"1,144.8","5,548.8",132,0,"4,405.2"
2020-07-18 15:15:00,325.2,"5,924.4",132,0,"5,599.2"
2020-07-18 15:10:00,162,"5,925.6",132,0,"5,764.8"
2020-07-18 15:05:00,142.8,"5,024.4",132,0,"4,882.8"
2020-07-18 15:00:00,142.8,"5,137.2",132,0,"4,994.4"
2020-07-18 14:55:00,152.4,"7,008",132,0,"6,855.6"
2020-07-18 14:50:00,816,"5,588.4",132,0,"4,772.4"
2020-07-18 14:45:00,879.6,"6,339.6",132,0,"5,460"
2020-07-18 14:40:00,844.8,"5,025.6",132,0,"4,179.6"
2020-07-18 14:35:00,640.8,"4,981.2",132,0,"4,340.4"
2020-07-18 14:30:00,474,"4,455.6",132,0,"3,981.6"
2020-07-18 14:25:00,142.8,"6,787.2",132,0,"6,644.4"
2020-07-18 14:20:00,153.6,"8,420.4",132,0,"8,266.8"
2020-07-18 14:15:00,460.8,"8,260.8",132,0,"7,798.8"
2020-07-18 14:10:00,816,"7,536",132,0,"6,718.8"
2020-07-18 14:05:00,804,"7,602",132,0,"6,798"
2020-07-18 14:00:00,932.4,"6,748.8",132,0,"5,816.4"
2020-07-18 13:55:00,"1,035.6","6,760.8",132,0,"5,725.2"
2020-07-18 13:50:00,436.8,"7,530",132,0,"7,093.2"
2020-07-18 13:45:00,255.6,"7,605.6",132,0,"7,348.8"
2020-07-18 13:40:00,"1,615.2","6,345.6",132,0,"4,730.4"
2020-07-18 13:35:00,"1,952.4","5,197.2",132,0,"3,244.8"
2020-07-18 13:30:00,"2,262","6,332.4",132,0,"4,070.4"
2020-07-18 13:25:00,940.8,"5,020.8",132,0,"4,080"
2020-07-18 13:20:00,823.2,"4,725.6",132,0,"3,902.4"
2020-07-18 13:15:00,151.2,"4,744.8",132,0,"4,592.4"
2020-07-18 13:10:00,171.6,"5,200.8",132,0,"5,030.4"
2020-07-18 13:05:00,171.6,"4,965.6",132,0,"4,794"
2020-07-18 13:00:00,171.6,"5,169.6",132,0,"4,996.8"
2020-07-18 12:55:00,146.4,"4,693.2",132,0,"4,546.8"
2020-07-18 12:50:00,661.2,"4,728",132,0,"4,066.8"
2020-07-18 12:45:00,"2,763.6","3,837.6",132,0,"1,075.2"
2020-07-18 12:40:00,"2,476.8","4,495.2",132,0,"2,018.4"
2020-07-18 12:35:00,"3,136.8","5,462.4",132,0,"2,325.6"
2020-07-18 12:30:00,"3,009.6","3,315.6",132,0,306
2020-07-18 12:25:00,"3,826.8","2,401.2",132,"1,425.6",0
2020-07-18 12:20:00,"4,136.4","2,156.4",132,"1,980",0
2020-07-18 12:15:00,"3,663.6","2,847.6",132,816,0
2020-07-18 12:10:00,"3,272.4","1,951.2",132,"1,321.2",0
2020-07-18 12:05:00,"3,370.8","2,943.6",132,427.2,0
2020-07-18 12:00:00,"3,322.8","2,283.6",132,"1,040.4",0
2020-07-18 11:55:00,"3,493.2","1,309.2",132,"2,185.2",0
2020-07-18 11:50:00,"3,614.4",976.8,132,"2,637.6",0
2020-07-18 11:45:00,"2,731.2","1,040.4",132,"1,690.8",0
2020-07-18 11:40:00,"2,689.2","1,284",132,"1,405.2",0
2020-07-18 11:35:00,"3,438","1,369.2",132,"2,068.8",0
2020-07-18 11:30:00,"4,347.6","1,017.6",132,"3,330",0
2020-07-18 11:25:00,"3,722.4",700.8,132,"3,021.6",0
2020-07-18 11:20:00,"3,954",536.4,132,"3,418.8",0
2020-07-18 11:15:00,"1,922.4",517.2,132,"1,405.2",0
2020-07-18 11:10:00,"1,584",853.2,132,730.8,0
2020-07-18 11:05:00,742.8,"1,326",132,0,583.2
2020-07-18 11:00:00,798,"1,357.2",132,0,559.2
2020-07-18 10:55:00,"1,599.6","1,562.4",132,37.2,0
2020-07-18 10:50:00,"2,119.2","1,509.6",132,610.8,0
2020-07-18 10:45:00,"1,706.4",730.8,132,975.6,0
2020-07-18 10:40:00,"1,504.8",927.6,132,577.2,0
2020-07-18 10:35:00,"1,659.6",678,132,981.6,0
2020-07-18 10:30:00,"2,294.4",760.8,132,"1,533.6",0
2020-07-18 10:25:00,"1,561.2",877.2,132,682.8,0
2020-07-18 10:20:00,"1,917.6",900,132,"1,018.8",0
2020-07-18 10:15:00,"3,092.4",691.2,132,"2,401.2",0
2020-07-18 10:10:00,"1,648.8",596.4,132,"1,052.4",0
2020-07-18 10:05:00,"1,300.8",609.6,132,691.2,0
2020-07-18 10:00:00,"1,659.6",500.4,132,"1,160.4",0
2020-07-18 09:55:00,"1,557.6",138,132,"1,419.6",0
2020-07-18 09:50:00,"2,041.2",273.6,132,"1,767.6",0
2020-07-18 09:45:00,747.6,360,132,387.6,0
2020-07-18 09:40:00,"1,526.4",324,132,"1,202.4",0
2020-07-18 09:35:00,"3,082.8",386.4,132,"2,696.4",0
2020-07-18 09:30:00,"3,046.8",399.6,132,"2,647.2",0
2020-07-18 09:25:00,"1,852.8",258,132,"1,594.8",0
2020-07-18 09:20:00,"2,026.8",218.4,132,"1,808.4",0
2020-07-18 09:15:00,"1,794",289.2,132,"1,504.8",0
2020-07-18 09:10:00,"1,197.6",220.8,132,976.8,0
2020-07-18 09:05:00,360,266.4,132,94.8,0
2020-07-18 09:00:00,412.8,441.6,132,0,28.8
2020-07-18 08:55:00,"1,106.4",598.8,132,507.6,0
2020-07-18 08:50:00,"2,229.6",656.4,132,"1,573.2",0
2020-07-18 08:45:00,"1,870.8",505.2,132,"1,365.6",0
2020-07-18 08:40:00,"2,403.6",410.4,132,"1,993.2",0
2020-07-18 08:35:00,"1,801.2",408,132,"1,392",0
2020-07-18 08:30:00,"1,706.4",499.2,132,"1,207.2",0
2020-07-18 08:25:00,906,345.6,132,560.4,0
2020-07-18 08:20:00,946.8,248.4,132,698.4,0
2020-07-18 08:15:00,990,266.4,132,723.6,0
2020-07-18 08:10:00,"1,092",270,132,822,0
2020-07-18 08:05:00,"1,600.8",262.8,132,"1,338",0
2020-07-18 08:00:00,"1,729.2",226.8,132,"1,502.4",0
2020-07-18 07:55:00,942,205.2,132,738,0
2020-07-18 07:50:00,973.2,122.4,132,849.6,0
2020-07-18 07:45:00,978,183.6,132,794.4,0
2020-07-18 07:40:00,988.8,201.6,132,786,0
2020-07-18 07:35:00,992.4,134.4,132,858,0
2020-07-18 07:30:00,"1,447.2",105.6,132,"1,342.8",0
2020-07-18 07:25:00,"1,900.8",181.2,132,"1,719.6",0
2020-07-18 07:20:00,"2,242.8",152.4,132,"2,090.4",0
2020-07-18 07:15:00,"2,764.8",49.2,132,"2,714.4",0
2020-07-18 07:10:00,390,9.6,132,373.2,0
2020-07-18 07:05:00,842.4,49.2,132,792,0
2020-07-18 07:00:00,"1,034.4",68.4,132,964.8,0
2020-07-18 06:55:00,"1,010.4",73.2,132,936,0
2020-07-18 06:50:00,"1,531.2",22.8,132,"1,504.8",0
2020-07-18 06:45:00,"1,924.8",18,132,"1,904.4",0
2020-07-18 06:40:00,"2,550",10.8,132,"2,534.4",0
2020-07-18 06:35:00,"1,207.2",0,132,"1,202.4",0
2020-07-18 06:30:00,"1,012.8",0,132,"1,009.2",0
2020-07-18 06:25:00,"1,006.8",10.8,132,990,0
2020-07-18 06:20:00,973.2,0,132,964.8,0
2020-07-18 06:15:00,979.2,0,132,974.4,0
2020-07-18 06:10:00,530.4,10.8,132,512.4,0
2020-07-18 06:05:00,"2,492.4",0,132,"2,485.2",0
2020-07-18 06:00:00,"2,410.8",0,132,"2,380.8",0
2020-07-18 05:55:00,584.4,0,132,579.6,0
2020-07-18 05:50:00,420,0,132,415.2,0
2020-07-18 05:45:00,378,0,132,373.2,0
2020-07-18 05:40:00,387.6,0,132,382.8,0
2020-07-18 05:35:00,393.6,0,132,390,0
2020-07-18 05:30:00,681.6,0,132,676.8,0
2020-07-18 05:25:00,"1,382.4",0,132,"1,378.8",0
2020-07-18 05:20:00,"1,213.2",0,132,"1,208.4",0
2020-07-18 05:15:00,404.4,0,132,399.6,0
2020-07-18 05:10:00,385.2,0,132,380.4,0
2020-07-18 05:05:00,388.8,0,132,384,0
2020-07-18 05:00:00,964.8,0,132,960,0
2020-07-18 04:55:00,"1,929.6",0,132,"1,926",0
2020-07-18 04:50:00,696,0,132,692.4,0
2020-07-18 04:45:00,"1,472.4",0,132,"1,467.6",0
2020-07-18 04:40:00,"1,255.2",0,132,"1,250.4",0
2020-07-18 04:35:00,471.6,0,132,468,0
2020-07-18 04:30:00,471.6,0,132,466.8,0
2020-07-18 04:25:00,519.6,0,132,516,0
2020-07-18 04:20:00,522,0,132,517.2,0
2020-07-18 04:15:00,481.2,0,132,476.4,0
2020-07-18 04:10:00,703.2,0,132,698.4,0
2020-07-18 04:05:00,"1,304.4",0,132,"1,299.6",0
2020-07-18 04:00:00,"1,141.2",0,132,"1,136.4",0
2020-07-18 03:55:00,358.8,0,132,354,0
2020-07-18 03:50:00,380.4,0,132,375.6,0
2020-07-18 03:45:00,381.6,0,132,376.8,0
2020-07-18 03:40:00,388.8,0,132,385.2,0
2020-07-18 03:35:00,357.6,0,132,352.8,0
2020-07-18 03:30:00,601.2,0,132,596.4,0
2020-07-18 03:25:00,"1,305.6",0,132,"1,300.8",0
2020-07-18 03:20:00,"1,192.8",0,132,"1,188",0
2020-07-18 03:15:00,415.2,0,132,410.4,0
2020-07-18 03:10:00,418.8,0,132,414,0
2020-07-18 03:05:00,362.4,0,132,357.6,0
2020-07-18 03:00:00,326.4,0,132,321.6,0
2020-07-18 02:55:00,326.4,0,132,321.6,0
2020-07-18 02:50:00,373.2,0,132,368.4,0
2020-07-18 02:45:00,"1,350",0,132,"1,345.2",0
2020-07-18 02:40:00,"2,971.2",0,132,"2,966.4",0
2020-07-18 02:35:00,838.8,0,132,834,0
2020-07-18 02:30:00,363.6,0,132,360,0
2020-07-18 02:25:00,362.4,0,132,358.8,0
2020-07-18 02:20:00,362.4,0,132,357.6,0
2020-07-18 02:15:00,370.8,0,132,366,0
2020-07-18 02:10:00,988.8,0,132,985.2,0
2020-07-18 02:05:00,"1,323.6",0,132,"1,320",0
2020-07-18 02:00:00,"1,156.8",0,132,"1,152",0
2020-07-18 01:55:00,358.8,0,132,355.2,0
2020-07-18 01:50:00,360,0,132,356.4,0
2020-07-18 01:45:00,381.6,0,132,376.8,0
2020-07-18 01:40:00,412.8,0,132,409.2,0
2020-07-18 01:35:00,409.2,0,132,405.6,0
2020-07-18 01:30:00,700.8,0,132,696,0
2020-07-18 01:25:00,"1,276.8",0,132,"1,273.2",0
2020-07-18 01:20:00,"1,113.6",0,132,"1,108.8",0
2020-07-18 01:15:00,366,0,132,362.4,0
2020-07-18 01:10:00,410.4,0,132,405.6,0
2020-07-18 01:05:00,415.2,0,132,411.6,0
2020-07-18 01:00:00,418.8,0,132,414,0
2020-07-18 00:55:00,394.8,0,132,390,0
2020-07-18 00:50:00,368.4,0,132,364.8,0
2020-07-18 00:45:00,607.2,0,132,603.6,0
2020-07-18 00:40:00,"1,125.6",0,132,"1,122",0
2020-07-18 00:35:00,382.8,0,132,379.2,0
2020-07-18 00:30:00,397.2,0,132,392.4,0
2020-07-18 00:25:00,441.6,0,132,438,0
2020-07-18 00:20:00,396,0,132,391.2,0
2020-07-18 00:15:00,403.2,0,132,399.6,0
2020-07-18 00:10:00,404.4,0,132,399.6,0
2020-07-18 00:05:00,"1,227.6",0,132,"1,224",0
2020-07-18 00:00:00,"1,222.8",0,132,"1,218",0
2020-07-17 23:55:00,402,0,132,398.4,0
2020-07-17 23:50:00,380.4,0,132,375.6,0
2020-07-17 23:45:00,340.8,0,132,336,0
2020-07-17 23:40:00,394.8,0,132,390,0
2020-07-17 23:35:00,422.4,0,132,418.8,0
2020-07-17 23:30:00,555.6,0,132,552,0
2020-07-17 23:25:00,"1,414.8",0,132,"1,410",0
2020-07-17 23:20:00,"1,239.6",0,132,"1,236",0
2020-07-17 23:15:00,463.2,0,132,458.4,0
2020-07-17 23:10:00,470.4,0,132,466.8,0
2020-07-17 23:05:00,950.4,0,132,946.8,0
2020-07-17 23:00:00,"2,397.6",0,132,"2,392.8",0
2020-07-17 22:55:00,"2,440.8",0,132,"2,437.2",0
2020-07-17 22:50:00,"3,123.6",0,132,"3,118.8",0
2020-07-17 22:45:00,"3,362.4",0,132,"3,357.6",0
2020-07-17 22:40:00,"3,165.6",0,132,"3,160.8",0
2020-07-17 22:35:00,"2,398.8",0,132,"2,394",0
2020-07-17 22:30:00,"2,415.6",0,132,"2,412",0
2020-07-17 22:25:00,"2,457.6",0,132,"2,452.8",0
2020-07-17 22:20:00,"2,282.4",0,132,"2,277.6",0
2020-07-17 22:15:00,586.8,0,132,582,0
2020-07-17 22:10:00,"1,422",0,132,"1,410",0
2020-07-17 22:05:00,"1,412.4",9.6,132,"1,399.2",0
2020-07-17 22:00:00,"1,255.2",0,132,"1,245.6",0
2020-07-17 21:55:00,542.4,0,132,535.2,0
2020-07-17 21:50:00,589.2,1.2,132,584.4,0
2020-07-17 21:45:00,583.2,85.2,132,498,0
2020-07-17 21:40:00,580.8,126,132,454.8,0
2020-07-17 21:35:00,"1,080",162,132,918,0
2020-07-17 21:30:00,"2,036.4",190.8,132,"1,845.6",0
2020-07-17 21:25:00,"1,398",193.2,132,"1,204.8",0
2020-07-17 21:20:00,"1,285.2",201.6,132,"1,082.4",0
2020-07-17 21:15:00,512.4,252,132,260.4,0
2020-07-17 21:10:00,514.8,543.6,132,0,28.8
2020-07-17 21:05:00,475.2,642,132,0,166.8
2020-07-17 21:00:00,486,541.2,132,0,55.2
2020-07-17 20:55:00,603.6,585.6,132,19.2,0
2020-07-17 20:50:00,"1,431.6",590.4,132,841.2,0
2020-07-17 20:45:00,"1,430.4",777.6,132,652.8,0
2020-07-17 20:40:00,"1,238.4",817.2,132,421.2,0
2020-07-17 20:35:00,440.4,705.6,132,0,265.2
2020-07-17 20:30:00,"2,140.8",585.6,132,"1,555.2",0
2020-07-17 20:25:00,"1,496.4",736.8,132,759.6,0
2020-07-17 20:20:00,338.4,862.8,132,0,524.4
2020-07-17 20:15:00,358.8,847.2,132,0,488.4
2020-07-17 20:10:00,"1,034.4",957.6,132,76.8,0
2020-07-17 20:05:00,"1,233.6","1,159.2",132,74.4,0
2020-07-17 20:00:00,"1,072.8","1,038",132,36,0
2020-07-17 19:55:00,296.4,804,132,0,506.4
2020-07-17 19:50:00,295.2,871.2,132,0,576
2020-07-17 19:45:00,614.4,984,132,0,369.6
2020-07-17 19:40:00,369.6,988.8,132,0,618
2020-07-17 19:35:00,742.8,823.2,132,0,80.4
2020-07-17 19:30:00,"1,794",585.6,132,"1,208.4",0
2020-07-17 19:25:00,"1,267.2",655.2,132,612,0
2020-07-17 19:20:00,"1,053.6",482.4,132,571.2,0
2020-07-17 19:15:00,255.6,615.6,132,0,361.2
2020-07-17 19:10:00,290.4,726,132,0,435.6
2020-07-17 19:05:00,640.8,738,132,0,97.2
2020-07-17 19:00:00,380.4,586.8,132,0,206.4
2020-07-17 18:55:00,352.8,729.6,132,0,376.8
2020-07-17 18:50:00,633.6,627.6,132,4.8,0
2020-07-17 18:45:00,"1,476",621.6,132,854.4,0
2020-07-17 18:40:00,"1,684.8",986.4,132,699.6,0
2020-07-17 18:35:00,894,"1,209.6",132,0,315.6
2020-07-17 18:30:00,850.8,"1,123.2",132,0,273.6
2020-07-17 18:25:00,531.6,849.6,132,0,318
2020-07-17 18:20:00,214.8,849.6,132,0,634.8
2020-07-17 18:15:00,201.6,825.6,132,0,624
2020-07-17 18:10:00,213.6,832.8,132,0,620.4
2020-07-17 18:05:00,"1,111.2",724.8,132,386.4,0
2020-07-17 18:00:00,"1,056",688.8,132,367.2,0
2020-07-17 17:55:00,392.4,675.6,132,0,282
2020-07-17 17:50:00,885.6,856.8,132,27.6,0
2020-07-17 17:45:00,"1,203.6",777.6,132,426,0
2020-07-17 17:40:00,838.8,824.4,132,14.4,0
2020-07-17 17:35:00,874.8,645.6,132,229.2,0
2020-07-17 17:30:00,"1,267.2",668.4,132,598.8,0
2020-07-17 17:25:00,"1,174.8",724.8,132,450,0
2020-07-17 17:20:00,"1,026",654,132,372,0
2020-07-17 17:15:00,243.6,632.4,132,0,388.8
2020-07-17 17:10:00,228,757.2,132,0,528
2020-07-17 17:05:00,486,902.4,132,0,416.4
2020-07-17 17:00:00,470.4,802.8,132,0,332.4
2020-07-17 16:55:00,864,"1,052.4",132,0,188.4
2020-07-17 16:50:00,912,"1,282.8",132,0,370.8
2020-07-17 16:45:00,"1,786.8","1,096.8",132,690,0
2020-07-17 16:40:00,"1,650",624,132,"1,026",0
2020-07-17 16:35:00,877.2,742.8,132,134.4,0
2020-07-17 16:30:00,"1,446",909.6,132,536.4,0
2020-07-17 16:25:00,"2,434.8",952.8,132,"1,482",0
2020-07-17 16:20:00,"2,169.6",690,132,"1,479.6",0
2020-07-17 16:15:00,"2,164.8",750,132,"1,416",0
2020-07-17 16:10:00,"2,292",903.6,132,"1,388.4",0
2020-07-17 16:05:00,"3,602.4","1,227.6",132,"2,374.8",0
2020-07-17 16:00:00,"3,564",699.6,132,"2,864.4",0
2020-07-17 15:55:00,"2,787.6",770.4,132,"2,017.2",0
2020-07-17 15:50:00,"2,797.2",843.6,132,"1,953.6",0
2020-07-17 15:45:00,"2,746.8","1,142.4",132,"1,604.4",0
2020-07-17 15:40:00,"2,788.8",768,132,"2,020.8",0
2020-07-17 15:35:00,"2,752.8",688.8,132,"2,062.8",0
2020-07-17 15:30:00,"2,964",922.8,132,"2,040",0
2020-07-17 15:25:00,"3,066",820.8,132,"2,245.2",0
2020-07-17 15:20:00,"2,944.8",826.8,132,"2,116.8",0
2020-07-17 15:15:00,"2,550",810,132,"1,740",0
2020-07-17 15:10:00,"2,791.2",793.2,132,"1,998",0
2020-07-17 15:05:00,"3,477.6","1,082.4",132,"2,395.2",0
2020-07-17 15:00:00,"3,007.2","1,281.6",132,"1,724.4",0
2020-07-17 14:55:00,"2,677.2","1,390.8",132,"1,287.6",0
2020-07-17 14:50:00,"2,984.4",912,132,"2,072.4",0
2020-07-17 14:45:00,"4,460.4","1,326",132,"3,134.4",0
2020-07-17 14:40:00,"3,537.6","1,118.4",132,"2,419.2",0
2020-07-17 14:35:00,"2,800.8",832.8,132,"1,966.8",0
2020-07-17 14:30:00,"3,274.8",502.8,132,"2,772",0
2020-07-17 14:25:00,"3,403.2",351.6,132,"3,050.4",0
2020-07-17 14:20:00,"2,546.4",414,132,"2,132.4",0
2020-07-17 14:15:00,"2,214",694.8,132,"1,519.2",0
2020-07-17 14:10:00,"2,217.6",739.2,132,"1,479.6",0
2020-07-17 14:05:00,"3,648",685.2,132,"2,962.8",0
2020-07-17 14:00:00,"5,059.2",550.8,132,"4,508.4",0
2020-07-17 13:55:00,"4,216.8",445.2,132,"3,770.4",0
2020-07-17 13:50:00,"3,862.8",514.8,132,"3,346.8",0
2020-07-17 13:45:00,"2,205.6",550.8,132,"1,654.8",0
2020-07-17 13:40:00,"2,295.6",468,132,"1,827.6",0
2020-07-17 13:35:00,"2,317.2",447.6,132,"1,869.6",0
2020-07-17 13:30:00,"2,306.4",548.4,132,"1,758",0
2020-07-17 13:25:00,"2,797.2",826.8,132,"1,970.4",0
2020-07-17 13:20:00,"3,034.8",721.2,132,"2,314.8",0
2020-07-17 13:15:00,"2,384.4",788.4,132,"1,594.8",0
2020-07-17 13:10:00,"2,498.4",723.6,132,"1,774.8",0
2020-07-17 13:05:00,"4,471.2",816,132,"3,655.2",0
2020-07-17 13:00:00,"4,177.2",835.2,132,"3,342",0
2020-07-17 12:55:00,"2,436",643.2,132,"1,792.8",0
2020-07-17 12:50:00,"3,127.2",555.6,132,"2,571.6",0
2020-07-17 12:45:00,"4,700.4",544.8,132,"4,155.6",0
2020-07-17 12:40:00,"5,329.2",691.2,132,"4,638",0
2020-07-17 12:35:00,"4,550.4",844.8,132,"3,705.6",0
2020-07-17 12:30:00,"2,730","1,189.2",132,"1,542",0
2020-07-17 12:25:00,"1,488","1,186.8",132,301.2,0
2020-07-17 12:20:00,412.8,"1,406.4",132,0,993.6
2020-07-17 12:15:00,426,"1,232.4",132,0,806.4
2020-07-17 12:10:00,460.8,"1,100.4",132,0,639.6
2020-07-17 12:05:00,"1,454.4","1,108.8",132,344.4,0
2020-07-17 12:00:00,"1,306.8","1,110",132,195.6,0
2020-07-17 11:55:00,577.2,709.2,132,0,132
2020-07-17 11:50:00,568.8,573.6,132,0,4.8
2020-07-17 11:45:00,874.8,372,132,504,0
2020-07-17 11:40:00,"1,000.8",477.6,132,522,0
2020-07-17 11:35:00,505.2,536.4,132,0,31.2
2020-07-17 11:30:00,"1,203.6",264,132,939.6,0
2020-07-17 11:25:00,"2,004",188.4,132,"1,815.6",0
2020-07-17 11:20:00,"2,894.4",194.4,132,"2,700",0
2020-07-17 11:15:00,"2,865.6",188.4,132,"2,676",0
2020-07-17 11:10:00,"1,237.2",188.4,132,"1,050",0
2020-07-17 11:05:00,"1,080",226.8,132,853.2,0
