Date,Consumption [W],Solar [W],Always on [W],Import [W],Export [W]
2020-09-12 10:55:00,181.2,"1,504.8",135,0,"1,323.6"
2020-09-12 10:50:00,232.8,"1,087.2",151,0,854.4
2020-09-12 10:45:00,204,"1,262.4",151,0,"1,058.4"
2020-09-12 10:40:00,252,"1,089.6",151,0,837.6
2020-09-12 10:35:00,169.2,"2,496",151,0,"2,326.8"
2020-09-12 10:30:00,147.6,"3,162",151,0,"3,013.2"
2020-09-12 10:25:00,560.4,"1,286.4",151,0,726
2020-09-12 10:20:00,"2,128.8",622.8,151,"1,506",0
2020-09-12 10:15:00,"1,346.4",322.8,151,"1,023.6",0
2020-09-12 10:10:00,415.2,24,151,385.2,0
2020-09-12 10:05:00,358.8,565.2,151,0,206.4
2020-09-12 10:00:00,274.8,"1,000.8",151,0,727.2
2020-09-12 09:55:00,214.8,"1,569.6",151,0,"1,356"
2020-09-12 09:50:00,178.8,"1,917.6",151,0,"1,738.8"
2020-09-12 09:45:00,187.2,"1,680",151,0,"1,491.6"
2020-09-12 09:40:00,184.8,"1,555.2",151,0,"1,370.4"
2020-09-12 09:35:00,194.4,"1,480.8",151,0,"1,286.4"
2020-09-12 09:30:00,345.6,932.4,151,0,586.8
2020-09-12 09:25:00,380.4,760.8,151,0,380.4
2020-09-12 09:20:00,320.4,"1,017.6",151,0,697.2
2020-09-12 09:15:00,253.2,"1,010.4",151,0,756
2020-09-12 09:10:00,217.2,"1,112.4",151,0,895.2
2020-09-12 09:05:00,253.2,837.6,151,0,585.6
2020-09-12 09:00:00,553.2,674.4,151,0,121.2
2020-09-12 08:55:00,"1,034.4",663.6,151,372,0
2020-09-12 08:50:00,674.4,722.4,151,0,48
2020-09-12 08:45:00,345.6,858,151,0,512.4
2020-09-12 08:40:00,318,709.2,151,0,390
2020-09-12 08:35:00,319.2,571.2,151,0,250.8
2020-09-12 08:30:00,343.2,534,151,0,190.8
2020-09-12 08:25:00,321.6,518.4,151,0,196.8
2020-09-12 08:20:00,634.8,397.2,151,237.6,0
2020-09-12 08:15:00,"1,075.2",302.4,151,772.8,0
2020-09-12 08:10:00,726,288,151,438,0
2020-09-12 08:05:00,405.6,290.4,151,115.2,0
2020-09-12 08:00:00,"1,192.8",243.6,151,950.4,0
2020-09-12 07:55:00,"2,182.8",205.2,151,"1,977.6",0
2020-09-12 07:50:00,969.6,85.2,151,883.2,0
2020-09-12 07:45:00,482.4,0,151,476.4,0
2020-09-12 07:40:00,735.6,0,151,727.2,0
2020-09-12 07:35:00,"1,122",0,151,"1,117.2",0
2020-09-12 07:30:00,735.6,0,151,730.8,0
2020-09-12 07:25:00,410.4,0,151,405.6,0
2020-09-12 07:20:00,397.2,0,151,393.6,0
2020-09-12 07:15:00,418.8,0,151,415.2,0
2020-09-12 07:10:00,478.8,0,151,475.2,0
2020-09-12 07:05:00,492,0,151,487.2,0
2020-09-12 07:00:00,697.2,0,151,693.6,0
2020-09-12 06:55:00,"1,143.6",0,151,"1,138.8",0
2020-09-12 06:50:00,751.2,0,151,747.6,0
2020-09-12 06:45:00,417.6,0,151,414,0
2020-09-12 06:40:00,415.2,0,151,411.6,0
2020-09-12 06:35:00,426,0,151,422.4,0
2020-09-12 06:30:00,453.6,0,151,450,0
2020-09-12 06:25:00,501.6,0,151,496.8,0
2020-09-12 06:20:00,622.8,0,151,618,0
2020-09-12 06:15:00,"1,117.2",0,151,"1,113.6",0
2020-09-12 06:10:00,734.4,0,151,730.8,0
2020-09-12 06:05:00,463.2,0,151,459.6,0
2020-09-12 06:00:00,492,0,151,488.4,0
2020-09-12 05:55:00,442.8,0,151,438,0
2020-09-12 05:50:00,432,0,151,427.2,0
2020-09-12 05:45:00,410.4,0,151,406.8,0
2020-09-12 05:40:00,562.8,0,151,559.2,0
2020-09-12 05:35:00,"1,108.8",0,151,"1,104",0
2020-09-12 05:30:00,"2,366.4",0,151,"2,361.6",0
2020-09-12 05:25:00,"2,046",0,151,"2,041.2",0
2020-09-12 05:20:00,489.6,0,151,484.8,0
2020-09-12 05:15:00,477.6,0,151,472.8,0
2020-09-12 05:10:00,411.6,0,151,406.8,0
2020-09-12 05:05:00,417.6,0,151,412.8,0
2020-09-12 05:00:00,567.6,0,151,564,0
2020-09-12 04:55:00,"1,132.8",0,151,"1,128",0
2020-09-12 04:50:00,740.4,0,151,735.6,0
2020-09-12 04:45:00,466.8,0,151,462,0
2020-09-12 04:40:00,490.8,0,151,487.2,0
2020-09-12 04:35:00,435.6,0,151,430.8,0
2020-09-12 04:30:00,411.6,0,151,406.8,0
2020-09-12 04:25:00,428.4,0,151,423.6,0
2020-09-12 04:20:00,637.2,0,151,633.6,0
2020-09-12 04:15:00,"1,208.4",0,151,"1,203.6",0
2020-09-12 04:10:00,759.6,0,151,754.8,0
2020-09-12 04:05:00,439.2,0,151,434.4,0
2020-09-12 04:00:00,411.6,0,151,406.8,0
2020-09-12 03:55:00,424.8,0,151,420,0
2020-09-12 03:50:00,411.6,0,151,406.8,0
2020-09-12 03:45:00,446.4,0,151,441.6,0
2020-09-12 03:40:00,650.4,0,151,645.6,0
2020-09-12 03:35:00,"1,197.6",0,151,"1,192.8",0
2020-09-12 03:30:00,793.2,0,151,788.4,0
2020-09-12 03:25:00,427.2,0,151,422.4,0
2020-09-12 03:20:00,411.6,0,151,406.8,0
2020-09-12 03:15:00,406.8,0,151,403.2,0
2020-09-12 03:10:00,"1,348.8",0,151,"1,344",0
2020-09-12 03:05:00,"2,314.8",0,151,"2,310",0
2020-09-12 03:00:00,776.4,0,151,771.6,0
2020-09-12 02:55:00,"1,203.6",0,151,"1,200",0
2020-09-12 02:50:00,739.2,0,151,734.4,0
2020-09-12 02:45:00,414,0,151,409.2,0
2020-09-12 02:40:00,441.6,0,151,436.8,0
2020-09-12 02:35:00,484.8,0,151,480,0
2020-09-12 02:30:00,457.2,0,151,452.4,0
2020-09-12 02:25:00,427.2,0,151,423.6,0
2020-09-12 02:20:00,498,0,151,493.2,0
2020-09-12 02:15:00,"1,126.8",0,151,"1,122",0
2020-09-12 02:10:00,748.8,0,151,745.2,0
2020-09-12 02:05:00,406.8,0,151,403.2,0
2020-09-12 02:00:00,468,0,151,464.4,0
2020-09-12 01:55:00,494.4,0,151,489.6,0
2020-09-12 01:50:00,484.8,0,151,481.2,0
2020-09-12 01:45:00,458.4,0,151,454.8,0
2020-09-12 01:40:00,476.4,0,151,471.6,0
2020-09-12 01:35:00,"1,123.2",0,151,"1,119.6",0
2020-09-12 01:30:00,726,0,151,721.2,0
2020-09-12 01:25:00,423.6,0,151,420,0
2020-09-12 01:20:00,441.6,0,151,438,0
2020-09-12 01:15:00,487.2,0,151,482.4,0
2020-09-12 01:10:00,475.2,0,151,470.4,0
2020-09-12 01:05:00,430.8,0,151,426,0
2020-09-12 01:00:00,475.2,0,151,470.4,0
2020-09-12 00:55:00,"1,272",0,151,"1,268.4",0
2020-09-12 00:50:00,"2,691.6",0,151,"2,686.8",0
2020-09-12 00:45:00,"1,646.4",0,151,"1,641.6",0
2020-09-12 00:40:00,430.8,0,151,426,0
2020-09-12 00:35:00,439.2,0,151,434.4,0
2020-09-12 00:30:00,412.8,0,151,408,0
2020-09-12 00:25:00,433.2,0,151,428.4,0
2020-09-12 00:20:00,409.2,0,151,404.4,0
2020-09-12 00:15:00,"1,117.2",0,151,"1,112.4",0
2020-09-12 00:10:00,814.8,0,151,810,0
2020-09-12 00:05:00,501.6,0,151,498,0
2020-09-12 00:00:00,458.4,0,151,454.8,0
2020-09-11 23:55:00,422.4,0,151,417.6,0
2020-09-11 23:50:00,441.6,0,151,438,0
2020-09-11 23:45:00,418.8,0,151,415.2,0
2020-09-11 23:40:00,451.2,0,151,446.4,0
2020-09-11 23:35:00,"1,138.8",0,151,"1,134",0
2020-09-11 23:30:00,793.2,0,151,789.6,0
2020-09-11 23:25:00,484.8,0,151,480,0
2020-09-11 23:20:00,442.8,0,151,439.2,0
2020-09-11 23:15:00,416.4,0,151,412.8,0
2020-09-11 23:10:00,432,0,151,428.4,0
2020-09-11 23:05:00,494.4,0,151,490.8,0
2020-09-11 23:00:00,507.6,0,151,502.8,0
2020-09-11 22:55:00,"1,117.2",0,151,"1,112.4",0
2020-09-11 22:50:00,742.8,0,151,738,0
2020-09-11 22:45:00,411.6,0,151,406.8,0
2020-09-11 22:40:00,"1,882.8",0,151,"1,879.2",0
2020-09-11 22:35:00,"2,085.6",0,151,"2,080.8",0
2020-09-11 22:30:00,456,0,151,452.4,0
2020-09-11 22:25:00,488.4,0,151,483.6,0
2020-09-11 22:20:00,578.4,0,151,573.6,0
2020-09-11 22:15:00,"1,154.4",0,151,"1,149.6",0
2020-09-11 22:10:00,"1,101.6",0,151,"1,096.8",0
2020-09-11 22:05:00,"1,125.6",0,151,"1,122",0
2020-09-11 22:00:00,637.2,0,151,632.4,0
2020-09-11 21:55:00,488.4,0,151,484.8,0
2020-09-11 21:50:00,432,0,151,428.4,0
2020-09-11 21:45:00,441.6,0,151,436.8,0
2020-09-11 21:40:00,432,0,151,428.4,0
2020-09-11 21:35:00,447.6,0,151,444,0
2020-09-11 21:30:00,"1,053.6",0,151,"1,050",0
2020-09-11 21:25:00,"1,117.2",0,151,"1,112.4",0
2020-09-11 21:20:00,654,0,151,650.4,0
2020-09-11 21:15:00,498,0,151,494.4,0
2020-09-11 21:10:00,493.2,0,151,489.6,0
2020-09-11 21:05:00,446.4,0,151,441.6,0
2020-09-11 21:00:00,422.4,0,151,418.8,0
2020-09-11 20:55:00,657.6,0,151,654,0
2020-09-11 20:50:00,"1,138.8",0,151,"1,135.2",0
2020-09-11 20:45:00,"1,171.2",0,151,"1,166.4",0
2020-09-11 20:40:00,632.4,0,151,628.8,0
2020-09-11 20:35:00,950.4,0,151,946.8,0
2020-09-11 20:30:00,"2,329.2",0,151,"2,324.4",0
2020-09-11 20:25:00,"1,096.8",0,151,"1,092",0
2020-09-11 20:20:00,428.4,0,151,423.6,0
2020-09-11 20:15:00,"1,120.8",0,151,"1,117.2",0
2020-09-11 20:10:00,"1,209.6",0,151,"1,204.8",0
2020-09-11 20:05:00,"1,206",0,151,"1,201.2",0
2020-09-11 20:00:00,662.4,0,151,658.8,0
2020-09-11 19:55:00,381.6,153.6,151,228,0
2020-09-11 19:50:00,326.4,538.8,151,0,213.6
2020-09-11 19:45:00,351.6,422.4,151,0,70.8
2020-09-11 19:40:00,385.2,248.4,151,138,0
2020-09-11 19:35:00,432,139.2,151,292.8,0
2020-09-11 19:30:00,448.8,150,151,298.8,0
2020-09-11 19:25:00,502.8,0,151,484.8,0
2020-09-11 19:20:00,458.4,0,151,454.8,0
2020-09-11 19:15:00,414,0,151,410.4,0
2020-09-11 19:10:00,412.8,0,151,408,0
2020-09-11 19:05:00,446.4,0,151,441.6,0
2020-09-11 19:00:00,500.4,0,151,496.8,0
2020-09-11 18:55:00,490.8,0,151,475.2,0
2020-09-11 18:50:00,454.8,7.2,151,439.2,0
2020-09-11 18:45:00,432,31.2,151,397.2,0
2020-09-11 18:40:00,428.4,0,151,397.2,0
2020-09-11 18:35:00,399.6,0,151,396,0
2020-09-11 18:30:00,"1,797.6",0,151,"1,794",0
2020-09-11 18:25:00,"2,120.4",0,151,"2,115.6",0
2020-09-11 18:20:00,514.8,0,151,510,0
2020-09-11 18:15:00,523.2,0,151,519.6,0
2020-09-11 18:10:00,474,0,151,469.2,0
2020-09-11 18:05:00,464.4,0,151,433.2,0
2020-09-11 18:00:00,460.8,0,151,456,0
2020-09-11 17:55:00,489.6,0,151,486,0
2020-09-11 17:50:00,493.2,0,151,481.2,0
2020-09-11 17:45:00,427.2,0,151,415.2,0
2020-09-11 17:40:00,470.4,0,151,438,0
2020-09-11 17:35:00,423.6,7.2,151,412.8,0
2020-09-11 17:30:00,"1,214.4",1.2,151,"1,208.4",0
2020-09-11 17:25:00,"1,897.2",85.2,151,"1,812",0
2020-09-11 17:20:00,"1,221.6",105.6,151,"1,116",0
2020-09-11 17:15:00,"1,400.4",121.2,151,"1,278",0
2020-09-11 17:10:00,"2,912.4",174,151,"2,739.6",0
2020-09-11 17:05:00,"2,871.6",166.8,151,"2,706",0
2020-09-11 17:00:00,"2,324.4",226.8,151,"2,097.6",0
2020-09-11 16:55:00,"3,640.8",235.2,151,"3,405.6",0
2020-09-11 16:50:00,"3,734.4",230.4,151,"3,504",0
2020-09-11 16:45:00,"3,732",244.8,151,"3,487.2",0
2020-09-11 16:40:00,"3,315.6",231.6,151,"3,085.2",0
2020-09-11 16:35:00,"4,159.2",157.2,151,"4,002",0
2020-09-11 16:30:00,"3,513.6",200.4,151,"3,313.2",0
2020-09-11 16:25:00,"3,310.8",184.8,151,"3,127.2",0
2020-09-11 16:20:00,"2,287.2",212.4,151,"2,074.8",0
2020-09-11 16:15:00,"3,010.8",104.4,151,"2,906.4",0
2020-09-11 16:10:00,"3,324",140.4,151,"3,183.6",0
2020-09-11 16:05:00,"2,481.6",0,151,"2,478",0
2020-09-11 16:00:00,"1,692",44.4,151,"1,645.2",0
2020-09-11 15:55:00,"1,828.8",130.8,151,"1,698",0
2020-09-11 15:50:00,"2,912.4",177.6,151,"2,736",0
2020-09-11 15:45:00,"3,302.4",220.8,151,"3,081.6",0
2020-09-11 15:40:00,"2,476.8",306,151,"2,170.8",0
2020-09-11 15:35:00,"2,612.4",301.2,151,"2,311.2",0
2020-09-11 15:30:00,"2,690.4",134.4,151,"2,556",0
2020-09-11 15:25:00,"2,414.4",274.8,151,"2,139.6",0
2020-09-11 15:20:00,"1,789.2",426,151,"1,363.2",0
2020-09-11 15:15:00,"2,779.2",312,151,"2,467.2",0
2020-09-11 15:10:00,"3,272.4",211.2,151,"3,061.2",0
2020-09-11 15:05:00,"3,463.2",234,151,"3,229.2",0
2020-09-11 15:00:00,"3,129.6",405.6,151,"2,722.8",0
2020-09-11 14:55:00,"3,091.2",398.4,151,"2,692.8",0
2020-09-11 14:50:00,"2,823.6",183.6,151,"2,641.2",0
2020-09-11 14:45:00,"2,767.2",105.6,151,"2,660.4",0
2020-09-11 14:40:00,"2,563.2",122.4,151,"2,442",0
2020-09-11 14:35:00,"2,574",160.8,151,"2,414.4",0
2020-09-11 14:30:00,"2,685.6",248.4,151,"2,437.2",0
2020-09-11 14:25:00,"1,862.4",327.6,151,"1,534.8",0
2020-09-11 14:20:00,"2,011.2",394.8,151,"1,617.6",0
2020-09-11 14:15:00,"3,574.8",294,151,"3,279.6",0
2020-09-11 14:10:00,"3,338.4",318,151,"3,020.4",0
2020-09-11 14:05:00,"1,784.4",370.8,151,"1,413.6",0
2020-09-11 14:00:00,"2,101.2",356.4,151,"1,744.8",0
2020-09-11 13:55:00,"2,026.8",349.2,151,"1,678.8",0
2020-09-11 13:50:00,"2,142",321.6,151,"1,821.6",0
2020-09-11 13:45:00,"2,358",264,151,"2,094",0
2020-09-11 13:40:00,"2,144.4",308.4,151,"1,834.8",0
2020-09-11 13:35:00,"2,720.4",342,151,"2,378.4",0
2020-09-11 13:30:00,"2,408.4",487.2,151,"1,921.2",0
2020-09-11 13:25:00,"1,821.6",646.8,151,"1,176",0
2020-09-11 13:20:00,"1,768.8",484.8,151,"1,282.8",0
2020-09-11 13:15:00,"1,992",483.6,151,"1,508.4",0
2020-09-11 13:10:00,"1,796.4",630,151,"1,166.4",0
2020-09-11 13:05:00,"1,704",639.6,151,"1,064.4",0
2020-09-11 13:00:00,"1,974",649.2,151,"1,324.8",0
2020-09-11 12:55:00,"1,603.2",730.8,151,871.2,0
2020-09-11 12:50:00,"1,285.2",494.4,151,792,0
2020-09-11 12:45:00,"1,041.6",769.2,151,272.4,0
2020-09-11 12:40:00,907.2,585.6,151,321.6,0
2020-09-11 12:35:00,955.2,398.4,151,556.8,0
2020-09-11 12:30:00,"1,122",352.8,151,769.2,0
2020-09-11 12:25:00,902.4,466.8,151,435.6,0
2020-09-11 12:20:00,969.6,330,151,639.6,0
2020-09-11 12:15:00,"1,640.4",364.8,151,"1,275.6",0
2020-09-11 12:10:00,"1,135.2",471.6,151,663.6,0
2020-09-11 12:05:00,724.8,412.8,151,313.2,0
2020-09-11 12:00:00,"1,364.4",446.4,151,918,0
2020-09-11 11:55:00,"3,102",408,151,"2,695.2",0
2020-09-11 11:50:00,"1,546.8",484.8,151,"1,062",0
2020-09-11 11:45:00,"1,964.4",618,151,"1,346.4",0
2020-09-11 11:40:00,"3,108",615.6,151,"2,492.4",0
2020-09-11 11:35:00,"3,397.2",493.2,151,"2,904",0
2020-09-11 11:30:00,"2,356.8",314.4,151,"2,042.4",0
2020-09-11 11:25:00,782.4,464.4,151,318,0
2020-09-11 11:20:00,627.6,369.6,151,258,0
2020-09-11 11:15:00,621.6,432,151,189.6,0
2020-09-11 11:10:00,744,625.2,151,118.8,0
2020-09-11 11:05:00,553.2,406.8,151,146.4,0
2020-09-11 11:00:00,555.6,663.6,151,0,108
2020-09-11 10:55:00,"1,404",676.8,151,727.2,0
2020-09-11 10:50:00,891.6,728.4,151,163.2,0
2020-09-11 10:45:00,487.2,"1,396.8",151,0,909.6
2020-09-11 10:40:00,637.2,"1,069.2",151,0,432
2020-09-11 10:35:00,522,841.2,151,0,318
2020-09-11 10:30:00,786,692.4,151,93.6,0
2020-09-11 10:25:00,625.2,344.4,151,280.8,0
2020-09-11 10:20:00,771.6,370.8,151,402,0
2020-09-11 10:15:00,"1,275.6",366,151,909.6,0
2020-09-11 10:10:00,890.4,591.6,151,297.6,0
2020-09-11 10:05:00,668.4,868.8,151,0,200.4
2020-09-11 10:00:00,499.2,916.8,151,0,417.6
2020-09-11 09:55:00,589.2,454.8,151,134.4,0
2020-09-11 09:50:00,777.6,436.8,151,340.8,0
2020-09-11 09:45:00,634.8,704.4,151,0,69.6
2020-09-11 09:40:00,"2,624.4",835.2,151,"1,788",0
2020-09-11 09:35:00,"3,262.8",748.8,151,"2,514",0
2020-09-11 09:30:00,"2,877.6",511.2,151,"2,366.4",0
2020-09-11 09:25:00,"1,456.8",496.8,151,960,0
2020-09-11 09:20:00,574.8,626.4,151,0,52.8
2020-09-11 09:15:00,662.4,464.4,151,198,0
2020-09-11 09:10:00,877.2,454.8,151,422.4,0
2020-09-11 09:05:00,748.8,312,151,436.8,0
2020-09-11 09:00:00,764.4,136.8,151,627.6,0
2020-09-11 08:55:00,"1,810.8",60,151,"1,748.4",0
2020-09-11 08:50:00,"2,966.4",310.8,151,"2,655.6",0
2020-09-11 08:45:00,"2,674.8",382.8,151,"2,292",0
2020-09-11 08:40:00,"2,727.6",367.2,151,"2,360.4",0
2020-09-11 08:35:00,"1,308",226.8,151,"1,080",0
2020-09-11 08:30:00,"1,664.4",212.4,151,"1,452",0
2020-09-11 08:25:00,"2,218.8",320.4,151,"1,898.4",0
2020-09-11 08:20:00,"1,135.2",224.4,151,910.8,0
2020-09-11 08:15:00,"1,358.4",237.6,151,"1,120.8",0
2020-09-11 08:10:00,"1,280.4",325.2,151,954,0
2020-09-11 08:05:00,"2,432.4",318,151,"2,114.4",0
2020-09-11 08:00:00,"3,228",228,151,"3,000",0
2020-09-11 07:55:00,"3,134.4",126,151,"3,008.4",0
2020-09-11 07:50:00,"4,300.8",14.4,151,"4,284",0
2020-09-11 07:45:00,"4,570.8",10.8,151,"4,554",0
2020-09-11 07:40:00,"3,592.8",0,151,"3,589.2",0
2020-09-11 07:35:00,"3,861.6",0,151,"3,858",0
2020-09-11 07:30:00,"4,632",0,151,"4,622.4",0
2020-09-11 07:25:00,"5,584.8",0,151,"5,577.6",0
2020-09-11 07:20:00,"5,031.6",0,151,"5,026.8",0
2020-09-11 07:15:00,"4,948.8",0,151,"4,945.2",0
2020-09-11 07:10:00,"5,413.2",0,151,"5,408.4",0
2020-09-11 07:05:00,"6,307.2",0,151,"6,302.4",0
2020-09-11 07:00:00,"7,466.4",0,151,"7,461.6",0
2020-09-11 06:55:00,"6,729.6",0,151,"6,724.8",0
2020-09-11 06:50:00,"7,736.4",0,151,"7,732.8",0
2020-09-11 06:45:00,"5,538",0,151,"5,533.2",0
2020-09-11 06:40:00,"2,923.2",0,151,"2,919.6",0
2020-09-11 06:35:00,"2,818.8",0,151,"2,814",0
2020-09-11 06:30:00,"3,424.8",0,151,"3,421.2",0
2020-09-11 06:25:00,"3,561.6",0,151,"3,556.8",0
2020-09-11 06:20:00,"2,953.2",0,151,"2,948.4",0
2020-09-11 06:15:00,"3,474",0,151,"3,469.2",0
2020-09-11 06:10:00,"4,083.6",0,151,"4,078.8",0
2020-09-11 06:05:00,"4,254",0,151,"4,249.2",0
2020-09-11 06:00:00,"2,548.8",0,151,"2,545.2",0
2020-09-11 05:55:00,"2,314.8",0,151,"2,311.2",0
2020-09-11 05:50:00,"2,824.8",0,151,"2,821.2",0
2020-09-11 05:45:00,"2,814",0,151,"2,809.2",0
2020-09-11 05:40:00,"1,327.2",0,151,"1,322.4",0
2020-09-11 05:35:00,"2,239.2",0,151,"2,235.6",0
2020-09-11 05:30:00,"2,340",0,151,"2,335.2",0
2020-09-11 05:25:00,"2,002.8",0,151,"1,998",0
2020-09-11 05:20:00,"1,185.6",0,151,"1,180.8",0
2020-09-11 05:15:00,"1,604.4",0,151,"1,599.6",0
2020-09-11 05:10:00,"2,938.8",0,151,"2,935.2",0
2020-09-11 05:05:00,"3,830.4",0,151,"3,825.6",0
2020-09-11 05:00:00,"1,720.8",0,151,"1,716",0
2020-09-11 04:55:00,"1,966.8",0,151,"1,962",0
2020-09-11 04:50:00,"1,580.4",0,151,"1,575.6",0
2020-09-11 04:45:00,"1,261.2",0,151,"1,256.4",0
2020-09-11 04:40:00,504,0,151,499.2,0
2020-09-11 04:35:00,506.4,0,151,501.6,0
2020-09-11 04:30:00,518.4,0,151,513.6,0
2020-09-11 04:25:00,542.4,0,151,538.8,0
2020-09-11 04:20:00,728.4,0,151,723.6,0
2020-09-11 04:15:00,"1,176",0,151,"1,172.4",0
2020-09-11 04:10:00,775.2,0,151,770.4,0
2020-09-11 04:05:00,472.8,0,151,469.2,0
2020-09-11 04:00:00,500.4,0,151,495.6,0
2020-09-11 03:55:00,489.6,0,151,484.8,0
2020-09-11 03:50:00,499.2,0,151,494.4,0
2020-09-11 03:45:00,486,0,151,482.4,0
2020-09-11 03:40:00,703.2,0,151,699.6,0
2020-09-11 03:35:00,"1,161.6",0,151,"1,156.8",0
2020-09-11 03:30:00,793.2,0,151,788.4,0
2020-09-11 03:25:00,538.8,0,151,534,0
2020-09-11 03:20:00,535.2,0,151,530.4,0
2020-09-11 03:15:00,501.6,0,151,498,0
2020-09-11 03:10:00,428.4,0,151,424.8,0
2020-09-11 03:05:00,447.6,0,151,444,0
2020-09-11 03:00:00,979.2,0,151,975.6,0
2020-09-11 02:55:00,"3,074.4",0,151,"3,069.6",0
2020-09-11 02:50:00,"1,728",0,151,"1,724.4",0
2020-09-11 02:45:00,531.6,0,151,526.8,0
2020-09-11 02:40:00,535.2,0,151,531.6,0
2020-09-11 02:35:00,469.2,0,151,464.4,0
2020-09-11 02:30:00,462,0,151,457.2,0
2020-09-11 02:25:00,488.4,0,151,483.6,0
2020-09-11 02:20:00,727.2,0,151,722.4,0
2020-09-11 02:15:00,"1,201.2",0,151,"1,197.6",0
2020-09-11 02:10:00,786,0,151,782.4,0
2020-09-11 02:05:00,501.6,0,151,496.8,0
2020-09-11 02:00:00,484.8,0,151,480,0
2020-09-11 01:55:00,472.8,0,151,469.2,0
2020-09-11 01:50:00,450,0,151,445.2,0
2020-09-11 01:45:00,516,0,151,511.2,0
2020-09-11 01:40:00,764.4,0,151,759.6,0
2020-09-11 01:35:00,"1,243.2",0,151,"1,239.6",0
2020-09-11 01:30:00,813.6,0,151,808.8,0
2020-09-11 01:25:00,470.4,0,151,465.6,0
2020-09-11 01:20:00,452.4,0,151,447.6,0
2020-09-11 01:15:00,452.4,0,151,448.8,0
2020-09-11 01:10:00,481.2,0,151,476.4,0
2020-09-11 01:05:00,507.6,0,151,502.8,0
2020-09-11 01:00:00,820.8,0,151,817.2,0
2020-09-11 00:55:00,"1,226.4",0,151,"1,221.6",0
2020-09-11 00:50:00,"1,380",0,151,"1,375.2",0
2020-09-11 00:45:00,"2,338.8",0,151,"2,334",0
2020-09-11 00:40:00,"1,027.2",0,151,"1,023.6",0
2020-09-11 00:35:00,541.2,0,151,536.4,0
2020-09-11 00:30:00,525.6,0,151,520.8,0
2020-09-11 00:25:00,512.4,0,151,507.6,0
2020-09-11 00:20:00,820.8,0,151,817.2,0
2020-09-11 00:15:00,"1,166.4",0,151,"1,162.8",0
2020-09-11 00:10:00,753.6,0,151,750,0
2020-09-11 00:05:00,434.4,0,151,429.6,0
2020-09-11 00:00:00,531.6,0,151,526.8,0
2020-09-10 23:55:00,604.8,0,151,600,0
2020-09-10 23:50:00,639.6,0,151,634.8,0
2020-09-10 23:45:00,583.2,0,151,578.4,0
2020-09-10 23:40:00,963.6,0,151,960,0
2020-09-10 23:35:00,"1,288.8",0,151,"1,285.2",0
2020-09-10 23:30:00,914.4,0,151,910.8,0
2020-09-10 23:25:00,626.4,0,151,621.6,0
2020-09-10 23:20:00,"2,456.4",0,151,"2,451.6",0
2020-09-10 23:15:00,"1,969.2",0,151,"1,964.4",0
2020-09-10 23:10:00,739.2,0,151,735.6,0
2020-09-10 23:05:00,622.8,0,151,618,0
2020-09-10 23:00:00,"1,130.4",0,151,"1,125.6",0
