,representasjonspunkt.epsg,representasjonspunkt.lat,representasjonspunkt.lon
0,EPSG:4258,60.48025158634689,5.263907166545931
0,EPSG:4258,59.95610564444731,10.63449653839646
0,EPSG:4258,60.50560782708738,5.352171655636936
0,EPSG:4258,60.40381370130458,5.330099053453945
0,EPSG:4258,60.31481573009754,5.370432337931744
0,EPSG:4258,60.46522762088311,5.312128735133577
0,EPSG:4258,60.54301888869603,5.234218928439463
0,EPSG:4258,60.469152102349675,5.282262060322363
0,EPSG:4258,60.48384407112406,5.353343750942665
0,EPSG:4258,60.437211239708795,4.968082822099324
0,EPSG:4258,60.39210718018506,5.169328317486139
0,EPSG:4258,60.194337039614844,5.4472792083163215
0,EPSG:4258,60.38243202747572,5.149002186471924
0,EPSG:4258,60.46660131319504,5.293294889866594
0,EPSG:4258,60.358624112863325,5.351097488856268
0,EPSG:4258,60.391774453355886,5.280455178611983
0,EPSG:4258,60.32093337076006,5.34802354512961
0,EPSG:4258,60.48168847239285,5.35569863814831
0,EPSG:4258,60.40070228910411,5.324836077587435
0,EPSG:4258,60.31083174566207,5.374625059256721
0,EPSG:4258,60.32720697509165,5.301897048737476
0,EPSG:4258,60.47884686770561,5.2159217099442525
0,EPSG:4258,60.44044615167687,5.2981698226533
0,EPSG:4258,60.55068069628915,5.304747988048491
0,EPSG:4258,60.35064620616201,5.356531897268015
0,EPSG:4258,60.3421750760192,5.356962667499458
0,EPSG:4258,60.460665104184784,5.317451917839428
0,EPSG:4258,60.38981286102907,5.3184915900901615
0,EPSG:4258,60.35669908286973,5.285508488401483
0,EPSG:4258,60.431391532906936,5.296109316341053
0,EPSG:4258,60.42248257712905,5.297669238138966
0,EPSG:4258,60.367136318298215,5.373447198811555
0,EPSG:4258,60.370811051181704,5.347464544668769
0,EPSG:4258,60.440636272668804,5.298348259191456
0,EPSG:4258,60.38496497744725,5.3506534027509165
0,EPSG:4258,60.47723972854617,5.258116823909332
0,EPSG:4258,60.38603660055802,5.292569080704061
0,EPSG:4258,60.369222582639985,5.359675663261217
0,EPSG:4258,60.486430758946256,5.349009251872071
0,EPSG:4258,60.52076890987475,5.244938756863868
0,EPSG:4258,60.46963765325767,5.427105316879465
0,EPSG:4258,60.37857338971528,5.317691812822591
0,EPSG:4258,60.37217381038928,5.34374329940962
0,EPSG:4258,60.38733585412519,4.992223355665754
0,EPSG:4258,60.40381370130458,5.330099053453945
0,EPSG:4258,60.34703663593374,5.361091998263305
0,EPSG:4258,60.363774929361576,5.364239800167902
0,EPSG:4258,60.402900801614614,5.323079880544241
0,EPSG:4258,60.474260513968645,5.351944138998941
0,EPSG:4258,60.37206155416593,5.346852485423379
0,EPSG:4258,60.36174533826844,5.228516561124827
0,EPSG:4258,60.468722406946924,5.276436210389811
0,EPSG:4258,60.45583051629928,5.315215677344216
0,EPSG:4258,58.249383884077695,8.366851813261203
0,EPSG:4258,60.36872018933014,5.336482505464778
0,EPSG:4258,60.30898621336402,5.32482941869092
0,EPSG:4258,60.40908326762314,5.231173273015417
0,EPSG:4258,60.36484938899209,5.3660617142038705
0,EPSG:4258,60.346397647309686,5.265605396106048
0,EPSG:4258,60.36544415547319,5.336651003034968
0,EPSG:4258,60.359186350655946,5.338859938702293
0,EPSG:4258,60.45595972072174,5.324118214336827
0,EPSG:4258,61.23595973706646,7.088930058178659
0,EPSG:4258,60.483573634242234,5.264417141738584
0,EPSG:4258,60.392579563176334,5.3324185050699375
0,EPSG:4258,60.35156310264173,5.084078877093431
0,EPSG:4258,60.406976326996336,5.326798785492838
0,EPSG:4258,60.461963644380475,5.310460798888022
0,EPSG:4258,60.42384584129243,5.4712392994776256
0,EPSG:4258,60.51018148550814,5.361336213802336
0,EPSG:4258,60.47069567595608,5.316825743919176
0,EPSG:4258,60.37660005651879,5.345853589213003
0,EPSG:4258,60.37820944776012,5.320129385633733
0,EPSG:4258,60.35559784223707,5.361686227440906
0,EPSG:4258,60.48575091641273,5.259685380276868
0,EPSG:4258,60.466132835493106,5.360393645967524
0,EPSG:4258,60.45971004310523,5.303418378784022
0,EPSG:4258,60.328388485237,5.306240682520548
0,EPSG:4258,60.367563398453676,5.373617471772219
0,EPSG:4258,60.41144746328802,5.479543492139655
0,EPSG:4258,60.39739306358993,5.310495455717799
0,EPSG:4258,60.347967912054706,5.1261334962747025
0,EPSG:4258,60.35166866523803,5.238969901685298
0,EPSG:4258,60.376062558533405,5.104710554738674
0,EPSG:4258,60.37918688448783,5.3520085757726585
0,EPSG:4258,60.35512476127179,5.362791209063064
0,EPSG:4258,60.35705219804524,5.3632656863867965
0,EPSG:4258,60.445180887495624,5.328572088231992
0,EPSG:4258,60.366347606719344,5.357980450378989
0,EPSG:4258,60.38243085572547,5.354931764677999
0,EPSG:4258,60.37849404822506,5.201776762314686
0,EPSG:4258,60.37128845103621,5.11728050262328
0,EPSG:4258,60.602323579669026,5.44538486472667
0,EPSG:4258,60.45986857493655,5.279739239107755
0,EPSG:4258,60.41813428614769,5.3080943884088825
0,EPSG:4258,60.390717021891206,5.319333805490413
0,EPSG:4258,60.386041295786626,5.349261703825085
0,EPSG:4258,60.18442774650535,5.479034921249858
0,EPSG:4258,60.355001555870274,5.284268570133209
0,EPSG:4258,60.305668317029394,5.308265390369286
0,EPSG:4258,60.420406198250355,5.473335554106043
0,EPSG:4258,60.39810509362597,5.3112140791765645
0,EPSG:4258,60.38223430038918,5.362851929677579
0,EPSG:4258,60.48498755917855,5.268043104451401
0,EPSG:4258,60.35383021094859,5.277743999575328
0,EPSG:4258,60.45610638496587,5.1297681156266455
0,EPSG:4258,60.296796623224736,5.290143218810751
0,EPSG:4258,60.38255336985259,5.363016036573051
0,EPSG:4258,60.46438430049889,5.334978309706529
0,EPSG:4258,60.48424226208545,5.354297118100637
0,EPSG:4258,60.305870229281794,5.369686845174903
0,EPSG:4258,60.46033877685849,5.310208571497528
0,EPSG:4258,60.35253520358772,5.143461458816586
0,EPSG:4258,60.45782994629272,5.327400833104021
0,EPSG:4258,60.45108477238684,4.9642860217221045
0,EPSG:4258,60.32887154231961,5.339268539627124
0,EPSG:4258,60.38175466977777,5.2677087817261485
0,EPSG:4258,60.43533204866214,5.312101391653671
0,EPSG:4258,60.57525414604794,5.480020683307363
0,EPSG:4258,60.346064888883504,5.087472685006971
0,EPSG:4258,60.371953639452784,5.189211285792429
0,EPSG:4258,60.51881822528446,5.289236988613579
0,EPSG:4258,60.393709650211065,5.313800792403624
0,EPSG:4258,60.43214265194585,5.2959691956723205
0,EPSG:4258,60.46448483232269,5.3347121213314885
0,EPSG:4258,60.35623731257455,5.347645335057308
0,EPSG:4258,60.40322117745951,5.3288213653458145
0,EPSG:4258,60.3563109917629,5.227385093441364
0,EPSG:4258,60.370760779199244,5.371555656944549
0,EPSG:4258,60.464173945352506,5.292953073833668
0,EPSG:4258,60.4034876316755,5.474227348120485
0,EPSG:4258,60.435877187381244,5.310366328964052
0,EPSG:4258,60.37253094113958,5.338105314966518
0,EPSG:4258,59.52029729691287,5.808585049852608
0,EPSG:4258,60.33578293874639,5.304841886192406
0,EPSG:4258,60.31721124747666,5.17817485775485
0,EPSG:4258,60.47036081401932,5.303407287701207
0,EPSG:4258,60.2906588595804,5.324430455709168
0,EPSG:4258,60.33321889731684,5.318675171481473
0,EPSG:4258,60.3014636212662,5.291243674811412
0,EPSG:4258,60.46519444857587,5.30736314967377
0,EPSG:4258,60.422979714695664,5.312011245550413
0,EPSG:4258,60.32415550148348,5.167344930880185
0,EPSG:4258,60.362601969974236,5.3726268726250535
0,EPSG:4258,60.39333054731742,5.330317815040092
0,EPSG:4258,58.31882101264507,6.976013018672283
0,EPSG:4258,60.34911410508278,5.2328792904983565
0,EPSG:4258,60.291720217379144,5.33915502888455
0,EPSG:4258,60.3594965106741,5.3685088828421295
0,EPSG:4258,60.31988869159977,5.359798283779879
0,EPSG:4258,60.42351271331057,5.298091937912043
0,EPSG:4258,60.466132835493106,5.360393645967524
0,EPSG:4258,60.31451839655916,5.363507683491265
0,EPSG:4258,60.34645192237751,5.388877235533193
0,EPSG:4258,60.86813937149132,11.58227307149355
0,EPSG:4258,60.343623635962494,5.39325242410926
0,EPSG:4258,60.515665610699145,5.302907492994605
0,EPSG:4258,59.92105217587615,10.67951725857053
0,EPSG:4258,60.36440039541763,5.341177995780391
0,EPSG:4258,60.33862946533587,5.367537951267542
0,EPSG:4258,60.35645559072648,5.370044854029402
0,EPSG:4258,60.385750155035936,5.323363393217514
0,EPSG:4258,62.20943092121924,6.475869385641117
0,EPSG:4258,60.35430385115758,5.3659667346969195
0,EPSG:4258,60.39961479863318,5.322887821896391
0,EPSG:4258,60.34868530500096,5.388013366105774
0,EPSG:4258,62.55240758333294,7.669877706603992
0,EPSG:4258,60.46844740868399,5.297945016842868
0,EPSG:4258,60.34446138236254,5.299198134464734
0,EPSG:4258,60.81575367212345,5.383340194383801
0,EPSG:4258,60.40717284544129,5.3300110383437795
0,EPSG:4258,60.38387317796237,5.307850315793667
0,EPSG:4258,60.194538671617785,5.605733391137936
0,EPSG:4258,60.46359757076204,5.339053440203172
0,EPSG:4258,60.38295637744011,5.298475891579229
0,EPSG:4258,60.34324755312459,5.381702274708398
0,EPSG:4258,60.46261251889747,5.30954977637348
0,EPSG:4258,60.40780380063076,5.324215924347755
0,EPSG:4258,60.37255736872415,5.343604070842399
0,EPSG:4258,60.47079074113324,5.30141019795444
0,EPSG:4258,60.35954559989042,5.3502867617986265
0,EPSG:4258,60.47838459890051,5.338459944202092
0,EPSG:4258,60.39035246992811,5.234085717359885
0,EPSG:4258,60.34955397917696,5.378322048812576
0,EPSG:4258,60.39117106296939,5.3146329841501085
0,EPSG:4258,60.46319338452168,5.29841659696589
0,EPSG:4258,60.37255736872415,5.343604070842399
0,EPSG:4258,60.46184766310178,5.305304670252068
0,EPSG:4258,60.47406819507831,5.321450407173651
0,EPSG:4258,60.336200566484116,5.362960001032078
0,EPSG:4258,60.34965469580541,5.377730440228666
0,EPSG:4258,60.45831172673215,5.103057975299548
0,EPSG:4258,60.46334052253019,5.336242859357509
0,EPSG:4258,60.3176240269139,5.344727654612407
0,EPSG:4258,60.291020588621606,5.38676156118887
0,EPSG:4258,60.39205630641598,5.339851381291454
0,EPSG:4258,60.3771352076018,5.341454766595882
0,EPSG:4258,60.34985032455271,5.243007067750027
0,EPSG:4258,60.39013977435853,5.323485381621748
0,EPSG:4258,60.3729476926694,5.183411228315775
0,EPSG:4258,60.25615852859848,5.2597665301551055
0,EPSG:4258,60.573693660980325,5.2246255936695665
0,EPSG:4258,60.449801543917374,5.297795376799792
0,EPSG:4258,60.36385310409419,5.350367158447228
0,EPSG:4258,60.36444600873649,5.350028588607374
0,EPSG:4258,60.479959920807225,5.746558836166275
0,EPSG:4258,60.407760013595464,5.480124005991411
0,EPSG:4258,60.47534406578844,5.267440295994159
0,EPSG:4258,60.471905883110566,5.352937026828115
0,EPSG:4258,60.63115373599343,6.283697847036225
0,EPSG:4258,60.34720545643787,5.381159998533629
0,EPSG:4258,60.288553366956684,5.069720436214397
0,EPSG:4258,60.632080424107976,5.253736136254957
0,EPSG:4258,60.267537475702305,5.392465863244981
0,EPSG:4258,60.47242038921962,5.474543083194999
0,EPSG:4258,60.39119932837399,5.230663950037175
0,EPSG:4258,60.37240796258819,5.3486650994198195
0,EPSG:4258,60.3456180325051,5.383002756399564
0,EPSG:4258,60.288132003920246,5.387922515411573
0,EPSG:4258,60.52144284844641,5.30201843449778
0,EPSG:4258,60.39252726875399,5.31556928848269
0,EPSG:4258,60.366389255744785,5.357237177953526
0,EPSG:4258,60.4465217460311,5.209037792682662
0,EPSG:4258,60.59229588977694,5.819774070121068
0,EPSG:4258,60.39832005376019,5.3089189492252675
0,EPSG:4258,60.31176666059945,5.365426387748541
0,EPSG:4258,60.4077001824423,5.478100918856834
0,EPSG:4258,60.380969155910776,5.312355400346982
0,EPSG:4258,60.38525819039455,5.32247465996827
0,EPSG:4258,60.2956394552027,5.3388429795893
0,EPSG:4258,60.471063936221086,5.28078134717837
0,EPSG:4258,60.46456241830302,5.333938836745807
0,EPSG:4258,60.327822319784104,5.366521543445419
0,EPSG:4258,60.30500824963542,5.321074257735669
0,EPSG:4258,60.435877187381244,5.310366328964052
0,EPSG:4258,60.46510110960249,5.308211130298978
0,EPSG:4258,60.39164297781646,5.330072070458751
0,EPSG:4258,60.372418523522406,5.344634309967137
0,EPSG:4258,60.34484898796742,5.355158866216769
0,EPSG:4258,60.43740462031977,5.2915864795957095
0,EPSG:4258,60.42318677038353,5.313969396560613
0,EPSG:4258,60.37837767028606,5.322960717686665
0,EPSG:4258,60.477310278227165,5.267359845553828
0,EPSG:4258,60.47036081401932,5.303407287701207
0,EPSG:4258,60.399547774411545,5.324039897168396
0,EPSG:4258,60.38330305572994,5.303829405966193
0,EPSG:4258,60.3538978929397,5.372161704446747
0,EPSG:4258,60.514243101807885,5.293305089497405
0,EPSG:4258,60.36197169612775,5.133797689807581
0,EPSG:4258,60.36399023774061,5.354053720758166
0,EPSG:4258,60.301495587029834,5.375370739621087
0,EPSG:4258,60.35459367595623,5.365390207606578
0,EPSG:4258,60.30283924301333,5.342437978857538
0,EPSG:4258,60.50608314771025,5.354104819962756
0,EPSG:4258,60.294216150848484,5.381990220181914
0,EPSG:4258,60.29864240223348,5.318403961395941
0,EPSG:4258,60.52795178969954,5.158195110834236
0,EPSG:4258,60.37700501650651,5.197484081196522
0,EPSG:4258,60.37988741885639,5.336951806099305
0,EPSG:4258,60.379154829130144,5.109450235489687
0,EPSG:4258,60.347081872075535,5.289705026877355
0,EPSG:4258,60.51467287424492,5.237860079305615
0,EPSG:4258,60.3000639138266,5.3038995345444
0,EPSG:4258,60.515665610699145,5.302907492994605
0,EPSG:4258,60.372140041979506,5.307760037942922
0,EPSG:4258,60.41746818817311,5.472385370193598
0,EPSG:4258,60.42890041674713,5.23421546335785
0,EPSG:4258,60.38552460467198,5.326584817813386
0,EPSG:4258,60.18233348726767,5.400273593797639
0,EPSG:4258,60.4019533091308,5.321969633520389
0,EPSG:4258,60.256554291591755,5.072011915253945
0,EPSG:4258,58.14992151424789,7.997615122363961
0,EPSG:4258,60.388447291268406,5.344905977241709
0,EPSG:4258,60.37951414577045,5.1528514698416314
0,EPSG:4258,60.48435705405726,5.276348716611339
0,EPSG:4258,60.49658862241856,5.386825149715662
0,EPSG:4258,60.375796554892666,5.338863892675323
0,EPSG:4258,60.51927512201563,5.314785357836325
0,EPSG:4258,60.26960618659646,5.373402084862779
0,EPSG:4258,60.50943713627243,5.450681614235937
0,EPSG:4258,60.39124804451183,5.279952259714048
0,EPSG:4258,60.46072770430695,5.278639741588388
0,EPSG:4258,60.399134746525476,5.325031188204082
0,EPSG:4258,60.22658701340217,10.36417538813202
0,EPSG:4258,60.44298962196255,5.285255295612214
0,EPSG:4258,60.38547969299028,5.322358860223171
0,EPSG:4258,60.39876510134733,5.3071426798808
0,EPSG:4258,60.4215945751095,5.14362066869906
0,EPSG:4258,60.29102425279896,5.344851293260397
0,EPSG:4258,60.421691581220884,5.297668372934701
0,EPSG:4258,60.3496876540236,5.366100025914678
0,EPSG:4258,60.45711613631436,5.3243331256261675
0,EPSG:4258,60.46491964964852,5.295525672062031
0,EPSG:4258,60.4786468056529,5.265658126910327
0,EPSG:4258,60.443401569608675,5.282624987699524
0,EPSG:4258,60.46710277261754,5.346904799925339
0,EPSG:4258,60.175404955310405,5.417416372060744
0,EPSG:4258,58.90564905954517,9.405924888310992
0,EPSG:4258,60.03216097402184,11.073964547569929
0,EPSG:4258,60.46391496675331,5.433231847058807
0,EPSG:4258,60.38980013410366,5.3196553556168
0,EPSG:4258,60.40262228302462,5.324710164043874
0,EPSG:4258,60.46139871299517,5.308886845002848
0,EPSG:4258,60.36748092490223,5.120801590067897
0,EPSG:4258,60.39150613973884,5.319916630264088
0,EPSG:4258,60.39933846699187,5.452369760888627
0,EPSG:4258,60.34759092367729,5.370940432166817
0,EPSG:4258,60.17676157328693,5.40214885914336
0,EPSG:4258,60.39186092059637,5.319095553428886
0,EPSG:4258,60.387058255057056,5.31704141213723
0,EPSG:4258,60.43648314517945,5.287872169583984
0,EPSG:4258,60.369435278508135,5.3585810855902
0,EPSG:4258,60.35761772545217,5.359628458459947
0,EPSG:4258,60.37665638581373,5.305291323456136
0,EPSG:4258,60.38257681890374,5.365845888973834
0,EPSG:4258,60.465555058786684,5.350446559232625
0,EPSG:4258,60.401592259854745,5.188471084709629
0,EPSG:4258,60.15363799946013,5.434121368170737
0,EPSG:4258,60.37193711877687,5.346249293915995
0,EPSG:4258,60.463639379274674,5.328491269557722
0,EPSG:4258,60.461795144411624,5.341167775449095
0,EPSG:4258,60.36926736730381,5.371504089648476
0,EPSG:4258,60.4360782600791,5.2897917200227615
0,EPSG:4258,60.47534406578844,5.267440295994159
0,EPSG:4258,60.36421572021167,5.3426323212316875
0,EPSG:4258,60.33695533351412,5.346902000183581
0,EPSG:4258,60.40053242025131,5.186305915177146
0,EPSG:4258,60.42253318474748,5.314061641955884
0,EPSG:4258,60.34051757468432,5.294114448934461
0,EPSG:4258,60.38859514023408,5.344725942944824
0,EPSG:4258,60.36493966589932,5.352622811387647
0,EPSG:4258,60.362624108036435,5.366527458933374
0,EPSG:4258,60.47242038921962,5.474543083194999
0,EPSG:4258,60.47242038921962,5.474543083194999
0,EPSG:4258,60.820098764885984,11.172802139391049
0,EPSG:4258,60.37640420793371,5.233210586666989
0,EPSG:4258,60.35787781096026,5.2984378072573595
0,EPSG:4258,59.51266164302751,5.594226404404418
0,EPSG:4258,60.36925675968623,4.993376726583913
0,EPSG:4258,60.401614033768624,5.323352390260924
0,EPSG:4258,60.381326404964554,5.304180744336856
0,EPSG:4258,60.46149925180957,5.31673847997655
0,EPSG:4258,60.34854272029494,5.36860360906372
0,EPSG:4258,60.44792362787295,5.323116991382034
0,EPSG:4258,60.3861775328824,5.352260831452651
0,EPSG:4258,60.30483795148443,5.308141814261484
0,EPSG:4258,60.41636740971,5.3160143468092445
0,EPSG:4258,60.39114523054454,5.330600369103562
0,EPSG:4258,60.37029147122109,5.362605503615677
0,EPSG:4258,60.4305709908685,5.29698471261095
0,EPSG:4258,60.40753390634758,5.327135624720924
0,EPSG:4258,60.57525414604794,5.480020683307363
0,EPSG:4258,60.287506172135714,5.3810180372664425
0,EPSG:4258,60.32743782743896,5.277345142103477
0,EPSG:4258,61.362921169493134,5.390940533363997
0,EPSG:4258,60.34437239370974,5.35223603252841
0,EPSG:4258,60.47516526334117,5.268116407232325
0,EPSG:4258,60.42771143561251,5.30534709849856
0,EPSG:4258,60.335217607887465,5.214229805167858
0,EPSG:4258,60.38716475686308,5.148224671017509
0,EPSG:4258,60.52606351628095,5.503541060707932
0,EPSG:4258,60.46861121852984,5.307083770074576
0,EPSG:4258,60.382461583987926,5.317590094074438
0,EPSG:4258,60.31925216757509,5.27456298379766
0,EPSG:4258,60.30119678656457,5.326900612124263
0,EPSG:4258,60.34463013042469,5.186366846888899
0,EPSG:4258,60.38220385597026,5.3633818714929795
0,EPSG:4258,60.4585531133602,5.371816828117132
0,EPSG:4258,60.39316815939608,5.332967947619547
0,EPSG:4258,60.35570225226358,5.358935149473281
0,EPSG:4258,60.44708418155796,5.309021111830981
0,EPSG:4258,60.35220950503789,5.247288781845211
0,EPSG:4258,60.45978997722752,5.333294527600586
0,EPSG:4258,60.374023552368165,5.3329094009161
0,EPSG:4258,60.277023907711595,5.341414732414908
0,EPSG:4258,60.277023907711595,5.341414732414908
0,EPSG:4258,60.38527069423289,5.33073548135207
0,EPSG:4258,60.40322117745951,5.3288213653458145
0,EPSG:4258,60.3729476926694,5.183411228315775
0,EPSG:4258,60.36071400569136,5.371621190706784
0,EPSG:4258,60.33780074337357,5.3541782624235275
0,EPSG:4258,60.39790077519234,5.310328928674775
0,EPSG:4258,60.22955598953938,5.297357429537588
0,EPSG:4258,60.380969155910776,5.312355400346982
0,EPSG:4258,60.3769575652512,5.327514256020525
0,EPSG:4258,60.34965469580541,5.377730440228666
0,EPSG:4258,60.38702851863267,5.346917444914229
0,EPSG:4258,60.31314470109158,5.334471839153416
0,EPSG:4258,60.4626329081004,5.14124155413118
0,EPSG:4258,60.39546666386972,5.330858160683313
0,EPSG:4258,60.31830555331465,5.268572871960627
0,EPSG:4258,60.37897841341139,5.336581957528985
0,EPSG:4258,60.40543432690561,5.328244697640605
0,EPSG:4258,60.37282533683677,5.342791674209209
0,EPSG:4258,60.34022493730685,5.282451204229966
0,EPSG:4258,60.36911981157068,5.121822713832503
0,EPSG:4258,60.337535320058706,5.267217816141803
0,EPSG:4258,60.22658701340217,10.36417538813202
0,EPSG:4258,60.37226393230771,5.100244902053521
0,EPSG:4258,60.53360137682136,4.996860459609777
0,EPSG:4258,60.34345441609367,5.26866264809101
0,EPSG:4258,60.35961524232017,5.364304387130293
0,EPSG:4258,60.47090855425843,5.29950325313908
0,EPSG:4258,60.37726580508438,5.202519069384177
0,EPSG:4258,59.94199877574433,10.506029386313527
0,EPSG:4258,60.31242783888654,5.364954249032604
0,EPSG:4258,60.45711613631436,5.3243331256261675
0,EPSG:4258,60.46990756557115,5.3026214056798375
0,EPSG:4258,60.45891686851069,5.271421433127878
0,EPSG:4258,60.47097162768367,5.320240979846669
0,EPSG:4258,60.35184527970922,5.342858359857539
0,EPSG:4258,60.402086783837994,5.010704819709632
0,EPSG:4258,60.466165741595574,5.328842744043968
0,EPSG:4258,60.436287930412696,5.292477747756487
0,EPSG:4258,60.39674999756935,5.31291164717288
0,EPSG:4258,60.468722406946924,5.276436210389811
0,EPSG:4258,60.363919567644636,5.3655846564905145
0,EPSG:4258,60.374847954917314,5.333470143768288
0,EPSG:4258,60.3637667410234,5.365583544723148
0,EPSG:4258,60.46458748635165,5.321157423596664
0,EPSG:4258,60.46195061960698,5.308369069186443
0,EPSG:4258,60.3313450701356,5.293959163570036
0,EPSG:4258,60.390420088408696,5.344085262377112
0,EPSG:4258,60.440926994104544,5.285745705298721
0,EPSG:4258,60.38223430038918,5.362851929677579
0,EPSG:4258,60.38527069423289,5.33073548135207
0,EPSG:4258,60.45583383815775,5.419452224108417
0,EPSG:4258,60.483572171845566,5.355232084553745
0,EPSG:4258,60.41793110408608,5.308708204287528
0,EPSG:4258,60.38795768959815,5.329415833725812
0,EPSG:4258,60.46000810628495,5.366503662917349
0,EPSG:4258,60.386041295786626,5.349261703825085
0,EPSG:4258,60.35302734336032,5.294362264925951
0,EPSG:4258,60.40890095271882,5.324237385040507
0,EPSG:4258,60.38244880391445,5.117130715368128
0,EPSG:4258,60.351881705163905,5.295181747264638
0,EPSG:4258,60.78091790951573,4.71797564471981
0,EPSG:4258,60.442212858854795,5.284798348418322
0,EPSG:4258,59.5916997527268,10.002666131159945
0,EPSG:4258,60.42309022333861,5.29721828804546
0,EPSG:4258,60.37831579618272,5.322023643881013
0,EPSG:4258,60.46504847203862,5.30372082688871
0,EPSG:4258,60.34625683594651,5.16132675411238
0,EPSG:4258,60.35317226798042,5.368958988596536
0,EPSG:4258,60.371758117777645,5.367923387507983
0,EPSG:4258,60.47525206866754,5.269290057814342
0,EPSG:4258,60.47077723902711,5.319256185509084
0,EPSG:4258,60.44776486470912,5.3264825986152475
0,EPSG:4258,60.46708776424902,5.3098421189386125
0,EPSG:4258,60.47079450352843,5.317799513735395
0,EPSG:4258,60.36568020158357,5.147587321255055
0,EPSG:4258,60.440226444010825,5.324624372178643
0,EPSG:4258,60.3710339787583,5.2216694881460795
0,EPSG:4258,60.6386747163713,5.4812979736064396
